traveller_id,cus_o,cus_d,highest_pl,whether_request
t183,Nesbyholmvej 1,Frederik Vs Vej 13  (Rigshospital P huset),None,N
t1368,Dronninglundvej 12,Solvgade 11,None,N
t651,Drechselsgade 13,Frederik Vs Vej 13  (Rigshospital P huset),None,N
t93,Bispebjerg Bakke 22,Drechselsgade 13,None,N
t588,Drechselsgade 13,Bispebjerg Bakke 22,None,N
t1370,Dronninglundvej 12,Amalievej 1,None,N
t752,Bygmestervej 59,Amalievej 1,4,Y
t127,Bispebjerg Bakke 22,Amalievej 1,None,N
t837,Egirsgade 65,Orientkaj 4,None,N
t447,Amalievej 1,Bygmestervej 59,3,Y
t697,Orientkaj 4,Dronninglundvej 12,None,N
t596,Drechselsgade 13,Amalievej 1,None,N
t1361,Dronninglundvej 12,Bispebjerg Bakke 22,None,N
t366,Solvgade 11,Drechselsgade 13,None,N
t723,Orientkaj 4,Egirsgade 65,None,N
t433,Amalievej 1,Nesbyholmvej 1,None,N
t197,Nesbyholmvej 1,Bispebjerg Bakke 22,None,N
t1109,Frederik Vs Vej 13  (Rigshospital P huset),Orientkaj 4,None,N
t789,Bygmestervej 59,Solvgade 11,None,N
t1412,Dronninglundvej 12,Drechselsgade 13,1,Y
t768,Bygmestervej 59,Frederik Vs Vej 13  (Rigshospital P huset),2,Y
t1386,Dronninglundvej 12,Frederik Vs Vej 13  (Rigshospital P huset),None,N
t171,Nesbyholmvej 1,Drechselsgade 13,None,N
t431,Amalievej 1,Bispebjerg Bakke 22,None,N
t166,Nesbyholmvej 1,Amalievej 1,None,N
t678,Orientkaj 4,Drechselsgade 13,None,N
t81,Bispebjerg Bakke 22,Nesbyholmvej 1,None,N
t1378,Dronninglundvej 12,Bygmestervej 59,2,Y
t595,Drechselsgade 13,Amalievej 1,None,N
t1101,Frederik Vs Vej 13  (Rigshospital P huset),Amalievej 1,None,N
t1362,Dronninglundvej 12,Bispebjerg Bakke 22,None,N
t1102,Frederik Vs Vej 13  (Rigshospital P huset),Amalievej 1,2,Y
t331,Solvgade 11,Bygmestervej 59,None,N
t1096,Frederik Vs Vej 13  (Rigshospital P huset),Nesbyholmvej 1,2,Y
t713,Orientkaj 4,Amalievej 1,None,N
t159,Nesbyholmvej 1,Bispebjerg Bakke 22,None,N
t746,Bygmestervej 59,Nesbyholmvej 1,4,Y
t104,Bispebjerg Bakke 22,Frederik Vs Vej 13  (Rigshospital P huset),None,N
t1408,Dronninglundvej 12,Amalievej 1,None,N
t126,Bispebjerg Bakke 22,Amalievej 1,2,Y
t830,Egirsgade 65,Amalievej 1,1,Y
t205,Nesbyholmvej 1,Amalievej 1,None,N
t1381,Dronninglundvej 12,Egirsgade 65,None,N
vehicle_id,loc_css
sv0,Westend 8
sv1,Solvgade 11
sv2,Nesbyholmvej 1
sv3,Bispebjerg Bakke 22
sv4,Orientkaj 4
sv5,Bygmestervej 59
sv6,Bygmestervej 59
sv7,Frederik Vs Vej 13  (Rigshospital P huset)
sv8,Orientkaj 4
sv9,Bispebjerg Bakke 22
sv10,Bygmestervej 59
sv11,Borgbjergsvej 43
sv12,Frederik Vs Vej 13  (Rigshospital P huset)
sv13,Orientkaj 4
sv14,Dronninglundvej 12
sv15,Esthersvej 34
sv16,Bygmestervej 59
sv17,Egirsgade 65
sv18,Drechselsgade 13
sv19,Orientkaj 4
sv20,Bygmestervej 59
sv21,Frederik Vs Vej 13  (Rigshospital P huset)
sv22,Solvgade 11
sv23,Orientkaj 4
sv24,Solvgade 11
sv25,Halvtolv 19
sv26,Nesbyholmvej 1
sv27,Orientkaj 4
sv28,Dronninglundvej 12
sv29,Egirsgade 65
sv30,Westend 8
sv31,Dronninglundvej 12
sv32,Bygmestervej 59
sv33,Orientkaj 4
sv34,Borups Plads (overfor Stefansgade 73)
sv35,Dronninglundvej 12
sv36,Amalievej 1
sv37,Nesbyholmvej 1
sv38,Borgbjergsvej 43
sv39,Halvtolv 19
sv40,Orientkaj 4
sv41,Arne Jacobsens Alle 7
sv42,Bygmestervej 59
sv43,Solvgade 11
sv44,Dronninglundvej 12
sv45,Amalievej 1
sv46,Bygmestervej 59
sv47,Amalievej 1
sv48,Bispebjerg Bakke 22
sv49,Solvgade 11
