traveller_id,cus_o,cus_d,highest_pl,whether_request
t183,Nesbyholmvej 1,Frederik Vs Vej 13  (Rigshospital P huset),None,N
t1368,Dronninglundvej 12,Solvgade 11,None,N
t651,Drechselsgade 13,Frederik Vs Vej 13  (Rigshospital P huset),None,N
t93,Bispebjerg Bakke 22,Drechselsgade 13,None,N
t588,Drechselsgade 13,Bispebjerg Bakke 22,None,N
t1370,Dronninglundvej 12,Amalievej 1,2,Y
t752,Bygmestervej 59,Amalievej 1,4,Y
t127,Bispebjerg Bakke 22,Amalievej 1,None,N
t837,Egirsgade 65,Orientkaj 4,None,N
t447,Amalievej 1,Bygmestervej 59,3,Y
t697,Orientkaj 4,Dronninglundvej 12,None,N
t596,Drechselsgade 13,Amalievej 1,None,N
t1361,Dronninglundvej 12,Bispebjerg Bakke 22,None,N
t366,Solvgade 11,Drechselsgade 13,None,N
t723,Orientkaj 4,Egirsgade 65,3,Y
t433,Amalievej 1,Nesbyholmvej 1,None,N
t197,Nesbyholmvej 1,Bispebjerg Bakke 22,None,N
t1109,Frederik Vs Vej 13  (Rigshospital P huset),Orientkaj 4,None,N
t789,Bygmestervej 59,Solvgade 11,None,N
t1412,Dronninglundvej 12,Drechselsgade 13,4,Y
t768,Bygmestervej 59,Frederik Vs Vej 13  (Rigshospital P huset),None,N
t1386,Dronninglundvej 12,Frederik Vs Vej 13  (Rigshospital P huset),2,Y
t171,Nesbyholmvej 1,Drechselsgade 13,None,N
t431,Amalievej 1,Bispebjerg Bakke 22,None,N
t166,Nesbyholmvej 1,Amalievej 1,None,N
t678,Orientkaj 4,Drechselsgade 13,None,N
t81,Bispebjerg Bakke 22,Nesbyholmvej 1,None,N
t1378,Dronninglundvej 12,Bygmestervej 59,None,N
t595,Drechselsgade 13,Amalievej 1,None,N
t1101,Frederik Vs Vej 13  (Rigshospital P huset),Amalievej 1,None,N
t1362,Dronninglundvej 12,Bispebjerg Bakke 22,None,N
t1102,Frederik Vs Vej 13  (Rigshospital P huset),Amalievej 1,None,N
t331,Solvgade 11,Bygmestervej 59,None,N
t1096,Frederik Vs Vej 13  (Rigshospital P huset),Nesbyholmvej 1,None,N
t713,Orientkaj 4,Amalievej 1,None,N
t159,Nesbyholmvej 1,Bispebjerg Bakke 22,None,N
t746,Bygmestervej 59,Nesbyholmvej 1,2,Y
t104,Bispebjerg Bakke 22,Frederik Vs Vej 13  (Rigshospital P huset),None,N
t1408,Dronninglundvej 12,Amalievej 1,None,N
t126,Bispebjerg Bakke 22,Amalievej 1,None,N
t830,Egirsgade 65,Amalievej 1,1,Y
t205,Nesbyholmvej 1,Amalievej 1,None,N
t1381,Dronninglundvej 12,Egirsgade 65,None,N
t327,Solvgade 11,Drechselsgade 13,None,N
t182,Nesbyholmvej 1,Frederik Vs Vej 13  (Rigshospital P huset),None,N
t1416,Dronninglundvej 12,Bygmestervej 59,4,Y
t603,Drechselsgade 13,Bygmestervej 59,4,Y
t347,Solvgade 11,Dronninglundvej 12,None,N
t393,Amalievej 1,Bispebjerg Bakke 22,None,N
t367,Solvgade 11,Orientkaj 4,None,N
t706,Orientkaj 4,Nesbyholmvej 1,None,N
t824,Egirsgade 65,Nesbyholmvej 1,None,N
t395,Amalievej 1,Nesbyholmvej 1,None,N
t650,Drechselsgade 13,Frederik Vs Vej 13  (Rigshospital P huset),None,N
t444,Amalievej 1,Drechselsgade 13,None,N
t369,Solvgade 11,Bygmestervej 59,None,N
t1094,Frederik Vs Vej 13  (Rigshospital P huset),Bispebjerg Bakke 22,None,N
t407,Amalievej 1,Orientkaj 4,None,N
t1379,Dronninglundvej 12,Bygmestervej 59,None,N
t322,Solvgade 11,Amalievej 1,None,N
t659,Drechselsgade 13,Dronninglundvej 12,4,Y
t759,Bygmestervej 59,Orientkaj 4,None,N
t645,Drechselsgade 13,Egirsgade 65,None,N
t385,Solvgade 11,Dronninglundvej 12,None,N
t1086,Frederik Vs Vej 13  (Rigshospital P huset),Dronninglundvej 12,4,Y
t867,Egirsgade 65,Solvgade 11,None,N
t749,Bygmestervej 59,Solvgade 11,None,N
t120,Bispebjerg Bakke 22,Nesbyholmvej 1,None,N
t432,Amalievej 1,Bispebjerg Bakke 22,None,N
t1424,Dronninglundvej 12,Frederik Vs Vej 13  (Rigshospital P huset),None,N
t836,Egirsgade 65,Orientkaj 4,None,N
t823,Egirsgade 65,Nesbyholmvej 1,None,N
t1107,Frederik Vs Vej 13  (Rigshospital P huset),Drechselsgade 13,None,N
t170,Nesbyholmvej 1,Drechselsgade 13,None,N
t806,Bygmestervej 59,Frederik Vs Vej 13  (Rigshospital P huset),None,N
t758,Bygmestervej 59,Orientkaj 4,1,Y
t682,Orientkaj 4,Bygmestervej 59,4,Y
t1406,Dronninglundvej 12,Solvgade 11,None,N
t210,Nesbyholmvej 1,Drechselsgade 13,None,N
t672,Orientkaj 4,Solvgade 11,None,N
t671,Orientkaj 4,Solvgade 11,None,N
t626,Drechselsgade 13,Bispebjerg Bakke 22,2,Y
t425,Amalievej 1,Dronninglundvej 12,None,N
t316,Solvgade 11,Nesbyholmvej 1,None,N
t399,Amalievej 1,Solvgade 11,None,N
t684,Orientkaj 4,Egirsgade 65,None,N
t642,Drechselsgade 13,Bygmestervej 59,2,Y
t721,Orientkaj 4,Bygmestervej 59,None,N
t827,Egirsgade 65,Solvgade 11,None,N
t203,Nesbyholmvej 1,Solvgade 11,None,N
t868,Egirsgade 65,Amalievej 1,None,N
t862,Egirsgade 65,Nesbyholmvej 1,None,N
t611,Drechselsgade 13,Frederik Vs Vej 13  (Rigshospital P huset),None,N
t434,Amalievej 1,Nesbyholmvej 1,None,N
t874,Egirsgade 65,Drechselsgade 13,None,N
t736,Orientkaj 4,Dronninglundvej 12,None,N
t1367,Dronninglundvej 12,Solvgade 11,None,N
t437,Amalievej 1,Solvgade 11,None,N
t417,Amalievej 1,Frederik Vs Vej 13  (Rigshospital P huset),None,N
t791,Bygmestervej 59,Amalievej 1,None,N
t82,Bispebjerg Bakke 22,Nesbyholmvej 1,None,N
t177,Nesbyholmvej 1,Egirsgade 65,None,N
t143,Bispebjerg Bakke 22,Frederik Vs Vej 13  (Rigshospital P huset),None,N
t854,Egirsgade 65,Dronninglundvej 12,2,Y
t612,Drechselsgade 13,Frederik Vs Vej 13  (Rigshospital P huset),None,N
t464,Amalievej 1,Dronninglundvej 12,None,N
t707,Orientkaj 4,Nesbyholmvej 1,None,N
t212,Nesbyholmvej 1,Orientkaj 4,None,N
t869,Egirsgade 65,Amalievej 1,None,N
t1106,Frederik Vs Vej 13  (Rigshospital P huset),Drechselsgade 13,None,N
t321,Solvgade 11,Amalievej 1,None,N
t698,Orientkaj 4,Dronninglundvej 12,None,N
t1407,Dronninglundvej 12,Amalievej 1,None,N
t751,Bygmestervej 59,Amalievej 1,None,N
t222,Nesbyholmvej 1,Frederik Vs Vej 13  (Rigshospital P huset),3,Y
t605,Drechselsgade 13,Egirsgade 65,None,N
t209,Nesbyholmvej 1,Drechselsgade 13,None,N
t757,Bygmestervej 59,Drechselsgade 13,None,N
t601,Drechselsgade 13,Orientkaj 4,None,N
t445,Amalievej 1,Orientkaj 4,None,N
t1375,Dronninglundvej 12,Drechselsgade 13,None,N
t815,Bygmestervej 59,Dronninglundvej 12,4,Y
t587,Drechselsgade 13,Bispebjerg Bakke 22,None,N
t705,Orientkaj 4,Bispebjerg Bakke 22,None,N
t776,Bygmestervej 59,Dronninglundvej 12,2,Y
t1374,Dronninglundvej 12,Drechselsgade 13,None,N
t112,Bispebjerg Bakke 22,Dronninglundvej 12,None,N
t446,Amalievej 1,Orientkaj 4,None,N
t834,Egirsgade 65,Drechselsgade 13,None,N
t710,Orientkaj 4,Solvgade 11,None,N
t853,Egirsgade 65,Dronninglundvej 12,None,N
t796,Bygmestervej 59,Drechselsgade 13,None,N
t443,Amalievej 1,Drechselsgade 13,None,N
t875,Egirsgade 65,Orientkaj 4,None,N
t863,Egirsgade 65,Nesbyholmvej 1,None,N
t892,Egirsgade 65,Dronninglundvej 12,None,N
t314,Solvgade 11,Bispebjerg Bakke 22,None,N
t133,Bispebjerg Bakke 22,Orientkaj 4,4,Y
t326,Solvgade 11,Drechselsgade 13,None,N
t455,Amalievej 1,Frederik Vs Vej 13  (Rigshospital P huset),None,N
t893,Egirsgade 65,Dronninglundvej 12,None,N
t216,Nesbyholmvej 1,Egirsgade 65,2,Y
t456,Amalievej 1,Frederik Vs Vej 13  (Rigshospital P huset),None,N
vehicle_id,loc_css
sv0,Nesbyholmvej 1
sv1,Egirsgade 65
sv2,Nesbyholmvej 1
sv3,Drechselsgade 13
sv4,Borups Plads (overfor Stefansgade 73)
sv5,Amalievej 1
sv6,Borgbjergsvej 43
sv7,Bygmestervej 59
sv8,Drechselsgade 13
sv9,Nesbyholmvej 1
sv10,Bygmestervej 59
sv11,Nesbyholmvej 1
sv12,Dronninglundvej 12
sv13,Bygmestervej 59
sv14,Solvgade 11
sv15,Drechselsgade 13
sv16,Bygmestervej 59
sv17,Bygmestervej 59
sv18,Orientkaj 4
sv19,Bygmestervej 59
sv20,Frederik Vs Vej 13  (Rigshospital P huset)
sv21,Frederik Vs Vej 13  (Rigshospital P huset)
sv22,Egirsgade 65
sv23,Nesbyholmvej 1
sv24,Bygmestervej 59
sv25,Orientkaj 4
sv26,Drechselsgade 13
sv27,Egirsgade 65
sv28,Bygmestervej 59
sv29,Bygmestervej 59
sv30,Westend 8
sv31,Bispebjerg Bakke 22
sv32,Bygmestervej 59
sv33,Dronninglundvej 12
sv34,Frederik Vs Vej 13  (Rigshospital P huset)
sv35,Borups Plads (overfor Stefansgade 73)
sv36,Frederik Vs Vej 13  (Rigshospital P huset)
sv37,Orientkaj 4
sv38,Drechselsgade 13
sv39,Bispebjerg Bakke 22
sv40,Dronninglundvej 12
sv41,Nesbyholmvej 1
sv42,Orientkaj 4
sv43,Egirsgade 65
sv44,Dronninglundvej 12
sv45,Egirsgade 65
sv46,Amalievej 1
sv47,Orientkaj 4
sv48,Arne Jacobsens Alle 7
sv49,Dronninglundvej 12
sv50,Dronninglundvej 12
sv51,Westend 8
sv52,Orientkaj 4
sv53,Drechselsgade 13
sv54,Vigerslev Venge 60
sv55,Nesbyholmvej 1
sv56,Frederik Vs Vej 13  (Rigshospital P huset)
sv57,Orientkaj 4
sv58,Bygmestervej 59
sv59,Drechselsgade 13
sv60,Bygmestervej 59
sv61,Esthersvej 34
sv62,Bygmestervej 59
sv63,Solvgade 11
sv64,Dronninglundvej 12
sv65,Orientkaj 4
sv66,Dronninglundvej 12
sv67,Nesbyholmvej 1
sv68,Orientkaj 4
sv69,Dronninglundvej 12
sv70,Solvgade 11
sv71,Esthersvej 34
sv72,Frederik Vs Vej 13  (Rigshospital P huset)
sv73,Bispebjerg Bakke 22
sv74,Bygmestervej 59
sv75,Borups Plads (overfor Stefansgade 73)
sv76,Orientkaj 4
sv77,Amalievej 1
sv78,Borups Plads (overfor Stefansgade 73)
sv79,Nesbyholmvej 1
sv80,Bispebjerg Bakke 22
sv81,Vigerslev Venge 60
sv82,Orientkaj 4
sv83,Orientkaj 4
sv84,Halvtolv 19
sv85,Solvgade 11
sv86,Frederik Vs Vej 13  (Rigshospital P huset)
sv87,Bygmestervej 59
sv88,Nesbyholmvej 1
sv89,Nesbyholmvej 1
sv90,Bygmestervej 59
sv91,Soborg Hovedgade 88 /Carl Blochs Alle (p plads)
sv92,Egirsgade 65
sv93,Orientkaj 4
sv94,Bygmestervej 59
sv95,Solvgade 11
sv96,Drechselsgade 13
sv97,Bygmestervej 59
sv98,Bispebjerg Bakke 22
sv99,Drechselsgade 13
sv100,Drechselsgade 13
sv101,Esthersvej 34
sv102,Bygmestervej 59
sv103,Drechselsgade 13
sv104,Borgbjergsvej 43
sv105,Dronninglundvej 12
sv106,Nesbyholmvej 1
sv107,Drechselsgade 13
sv108,Dronninglundvej 12
sv109,Dronninglundvej 12
sv110,Orientkaj 4
sv111,Dronninglundvej 12
sv112,Husumvej (overfor 131)
sv113,Bygmestervej 59
sv114,Drechselsgade 13
sv115,Nesbyholmvej 1
sv116,Nesbyholmvej 1
sv117,Amalievej 1
sv118,Bispebjerg Bakke 22
sv119,Egirsgade 65
sv120,Solvgade 11
sv121,Dronninglundvej 12
sv122,Husumvej (overfor 131)
sv123,Amalievej 1
sv124,Egirsgade 65
sv125,Nesbyholmvej 1
sv126,Bygmestervej 59
sv127,Nesbyholmvej 1
sv128,Drechselsgade 13
sv129,Bispebjerg Bakke 22
sv130,Halvtolv 19
sv131,Albaniensgade 4
sv132,Albaniensgade 4
sv133,Orientkaj 4
sv134,Bygmestervej 59
sv135,Bygmestervej 59
sv136,Nesbyholmvej 1
sv137,Bygmestervej 59
sv138,Nesbyholmvej 1
sv139,Orientkaj 4
sv140,Orientkaj 4
sv141,Amalievej 1
sv142,Arne Jacobsens Alle 7
sv143,Bispebjerg Bakke 22
sv144,Amalievej 1
sv145,Bispebjerg Bakke 22
sv146,Drechselsgade 13
sv147,Borups Plads (overfor Stefansgade 73)
sv148,Drechselsgade 13
sv149,Drechselsgade 13
