traveller_id,cus_o,cus_d,highest_pl,whether_request
t335,Solvgade 11,Borups Plads (overfor Stefansgade 73),None,N
t328,Solvgade 11,Orientkaj 4,None,N
t826,Egirsgade 65,Halvtolv 19,None,N
t212,Nesbyholmvej 1,Orientkaj 4,None,N
t1108,Frederik Vs Vej 13  (Rigshospital P huset),Orientkaj 4,1,Y
t257,Halvtolv 19,Borups Plads (overfor Stefansgade 73),None,N
t711,Orientkaj 4,Solvgade 11,None,N
t147,Bispebjerg Bakke 22,Borgbjergsvej 43,None,N
t470,Esthersvej 34,Bispebjerg Bakke 22,None,N
t1228,Borgbjergsvej 43,Borups Plads (overfor Stefansgade 73),None,N
t176,Nesbyholmvej 1,Egirsgade 65,None,N
t924,Borups Plads (overfor Stefansgade 73),Frederik Vs Vej 13  (Rigshospital P huset),None,N
t708,Orientkaj 4,Halvtolv 19,None,N
t948,Borups Plads (overfor Stefansgade 73),Esthersvej 34,None,N
t1266,Borgbjergsvej 43,Borups Plads (overfor Stefansgade 73),None,N
t315,Solvgade 11,Bispebjerg Bakke 22,None,N
t1233,Borgbjergsvej 43,Frederik Vs Vej 13  (Rigshospital P huset),None,N
t906,Borups Plads (overfor Stefansgade 73),Solvgade 11,None,N
t183,Nesbyholmvej 1,Frederik Vs Vej 13  (Rigshospital P huset),None,N
t300,Halvtolv 19,Frederik Vs Vej 13  (Rigshospital P huset),None,N
t1212,Borgbjergsvej 43,Halvtolv 19,None,N
t523,Esthersvej 34,Orientkaj 4,1,Y
t293,Halvtolv 19,Egirsgade 65,None,N
t1249,Borgbjergsvej 43,Halvtolv 19,None,N
t161,Nesbyholmvej 1,Halvtolv 19,None,N
t254,Halvtolv 19,Egirsgade 65,None,N
t1218,Borgbjergsvej 43,Esthersvej 34,None,N
t863,Egirsgade 65,Nesbyholmvej 1,None,N
t1245,Borgbjergsvej 43,Bispebjerg Bakke 22,None,N
t342,Solvgade 11,Borgbjergsvej 43,None,N
t104,Bispebjerg Bakke 22,Frederik Vs Vej 13  (Rigshospital P huset),None,N
t289,Halvtolv 19,Orientkaj 4,4,Y
t530,Esthersvej 34,Borups Plads (overfor Stefansgade 73),None,N
t304,Halvtolv 19,Borgbjergsvej 43,4,Y
t1264,Borgbjergsvej 43,Egirsgade 65,None,N
t173,Nesbyholmvej 1,Orientkaj 4,None,N
t226,Nesbyholmvej 1,Borgbjergsvej 43,2,Y
t1208,Borgbjergsvej 43,Bispebjerg Bakke 22,None,N
t105,Bispebjerg Bakke 22,Frederik Vs Vej 13  (Rigshospital P huset),None,N
t1121,Frederik Vs Vej 13  (Rigshospital P huset),Borgbjergsvej 43,None,N
t121,Bispebjerg Bakke 22,Nesbyholmvej 1,4,Y
t944,Borups Plads (overfor Stefansgade 73),Solvgade 11,None,N
t903,Borups Plads (overfor Stefansgade 73),Halvtolv 19,None,N
t966,Borups Plads (overfor Stefansgade 73),Borgbjergsvej 43,4,Y
t201,Nesbyholmvej 1,Halvtolv 19,None,N
t284,Halvtolv 19,Esthersvej 34,None,N
t373,Solvgade 11,Borups Plads (overfor Stefansgade 73),None,N
t290,Halvtolv 19,Orientkaj 4,None,N
t537,Esthersvej 34,Borgbjergsvej 43,None,N
t694,Orientkaj 4,Borgbjergsvej 43,None,N
t1097,Frederik Vs Vej 13  (Rigshospital P huset),Halvtolv 19,None,N
t927,Borups Plads (overfor Stefansgade 73),Borgbjergsvej 43,None,N
t285,Halvtolv 19,Esthersvej 34,4,Y
t686,Orientkaj 4,Borups Plads (overfor Stefansgade 73),None,N
t356,Solvgade 11,Nesbyholmvej 1,None,N
t499,Esthersvej 34,Borgbjergsvej 43,None,N
t529,Esthersvej 34,Borups Plads (overfor Stefansgade 73),None,N
t828,Egirsgade 65,Solvgade 11,1,Y
t1217,Borgbjergsvej 43,Esthersvej 34,None,N
t714,Orientkaj 4,Esthersvej 34,None,N
t949,Borups Plads (overfor Stefansgade 73),Esthersvej 34,None,N
t671,Orientkaj 4,Solvgade 11,None,N
t374,Solvgade 11,Borups Plads (overfor Stefansgade 73),None,N
t1207,Borgbjergsvej 43,Bispebjerg Bakke 22,None,N
t733,Orientkaj 4,Borgbjergsvej 43,None,N
t251,Halvtolv 19,Orientkaj 4,None,N
t875,Egirsgade 65,Orientkaj 4,None,N
t1248,Borgbjergsvej 43,Nesbyholmvej 1,4,Y
t823,Egirsgade 65,Nesbyholmvej 1,None,N
t914,Borups Plads (overfor Stefansgade 73),Orientkaj 4,None,N
t276,Halvtolv 19,Bispebjerg Bakke 22,None,N
t1232,Borgbjergsvej 43,Frederik Vs Vej 13  (Rigshospital P huset),None,N
t303,Halvtolv 19,Borgbjergsvej 43,None,N
t475,Esthersvej 34,Halvtolv 19,None,N
t732,Orientkaj 4,Borgbjergsvej 43,None,N
t865,Egirsgade 65,Halvtolv 19,None,N
t1250,Borgbjergsvej 43,Halvtolv 19,None,N
t485,Esthersvej 34,Orientkaj 4,None,N
t317,Solvgade 11,Nesbyholmvej 1,None,N
t1103,Frederik Vs Vej 13  (Rigshospital P huset),Esthersvej 34,None,N
t1096,Frederik Vs Vej 13  (Rigshospital P huset),Nesbyholmvej 1,None,N
t1229,Borgbjergsvej 43,Borups Plads (overfor Stefansgade 73),2,Y
t864,Egirsgade 65,Halvtolv 19,None,N
t1222,Borgbjergsvej 43,Orientkaj 4,1,Y
t94,Bispebjerg Bakke 22,Orientkaj 4,None,N
t334,Solvgade 11,Borups Plads (overfor Stefansgade 73),None,N
t203,Nesbyholmvej 1,Solvgade 11,None,N
t140,Bispebjerg Bakke 22,Borups Plads (overfor Stefansgade 73),None,N
t870,Egirsgade 65,Esthersvej 34,None,N
t221,Nesbyholmvej 1,Frederik Vs Vej 13  (Rigshospital P huset),None,N
t296,Halvtolv 19,Borups Plads (overfor Stefansgade 73),None,N
t158,Nesbyholmvej 1,Bispebjerg Bakke 22,None,N
t1227,Borgbjergsvej 43,Egirsgade 65,None,N
t707,Orientkaj 4,Nesbyholmvej 1,None,N
t477,Esthersvej 34,Solvgade 11,None,N
t128,Bispebjerg Bakke 22,Esthersvej 34,None,N
t225,Nesbyholmvej 1,Borgbjergsvej 43,None,N
t1252,Borgbjergsvej 43,Solvgade 11,None,N
t1083,Frederik Vs Vej 13  (Rigshospital P huset),Borgbjergsvej 43,1,Y
t715,Orientkaj 4,Esthersvej 34,None,N
t122,Bispebjerg Bakke 22,Halvtolv 19,None,N
t1114,Frederik Vs Vej 13  (Rigshospital P huset),Borups Plads (overfor Stefansgade 73),None,N
t202,Nesbyholmvej 1,Solvgade 11,None,N
t676,Orientkaj 4,Esthersvej 34,1,Y
t162,Nesbyholmvej 1,Halvtolv 19,None,N
t723,Orientkaj 4,Egirsgade 65,None,N
t689,Orientkaj 4,Frederik Vs Vej 13  (Rigshospital P huset),None,N
t668,Orientkaj 4,Nesbyholmvej 1,None,N
t367,Solvgade 11,Orientkaj 4,None,N
t498,Esthersvej 34,Borgbjergsvej 43,None,N
t123,Bispebjerg Bakke 22,Halvtolv 19,None,N
t876,Egirsgade 65,Orientkaj 4,None,N
t182,Nesbyholmvej 1,Frederik Vs Vej 13  (Rigshospital P huset),None,N
t245,Halvtolv 19,Esthersvej 34,None,N
t260,Halvtolv 19,Frederik Vs Vej 13  (Rigshospital P huset),None,N
t836,Egirsgade 65,Orientkaj 4,None,N
t343,Solvgade 11,Borgbjergsvej 43,None,N
t1256,Borgbjergsvej 43,Esthersvej 34,4,Y
t862,Egirsgade 65,Nesbyholmvej 1,None,N
t101,Bispebjerg Bakke 22,Borups Plads (overfor Stefansgade 73),None,N
t207,Nesbyholmvej 1,Esthersvej 34,None,N
t866,Egirsgade 65,Solvgade 11,None,N
t710,Orientkaj 4,Solvgade 11,None,N
t1120,Frederik Vs Vej 13  (Rigshospital P huset),Borgbjergsvej 43,None,N
t95,Bispebjerg Bakke 22,Orientkaj 4,None,N
t1270,Borgbjergsvej 43,Frederik Vs Vej 13  (Rigshospital P huset),None,N
t1098,Frederik Vs Vej 13  (Rigshospital P huset),Halvtolv 19,None,N
t144,Bispebjerg Bakke 22,Frederik Vs Vej 13  (Rigshospital P huset),None,N
t168,Nesbyholmvej 1,Esthersvej 34,2,Y
t329,Solvgade 11,Orientkaj 4,None,N
t211,Nesbyholmvej 1,Orientkaj 4,2,Y
t1115,Frederik Vs Vej 13  (Rigshospital P huset),Borups Plads (overfor Stefansgade 73),None,N
t125,Bispebjerg Bakke 22,Solvgade 11,None,N
t941,Borups Plads (overfor Stefansgade 73),Nesbyholmvej 1,None,N
t295,Halvtolv 19,Borups Plads (overfor Stefansgade 73),None,N
t904,Borups Plads (overfor Stefansgade 73),Halvtolv 19,None,N
t939,Borups Plads (overfor Stefansgade 73),Bispebjerg Bakke 22,None,N
t704,Orientkaj 4,Bispebjerg Bakke 22,None,N
t1261,Borgbjergsvej 43,Orientkaj 4,None,N
t216,Nesbyholmvej 1,Egirsgade 65,None,N
t1223,Borgbjergsvej 43,Orientkaj 4,None,N
t675,Orientkaj 4,Esthersvej 34,None,N
t910,Borups Plads (overfor Stefansgade 73),Esthersvej 34,None,N
t294,Halvtolv 19,Egirsgade 65,None,N
t163,Nesbyholmvej 1,Solvgade 11,None,N
t527,Esthersvej 34,Egirsgade 65,2,Y
t83,Bispebjerg Bakke 22,Halvtolv 19,None,N
t942,Borups Plads (overfor Stefansgade 73),Halvtolv 19,None,N
t197,Nesbyholmvej 1,Bispebjerg Bakke 22,None,N
t491,Esthersvej 34,Borups Plads (overfor Stefansgade 73),None,N
t889,Egirsgade 65,Borgbjergsvej 43,None,N
t705,Orientkaj 4,Bispebjerg Bakke 22,None,N
t533,Esthersvej 34,Frederik Vs Vej 13  (Rigshospital P huset),None,N
t871,Egirsgade 65,Esthersvej 34,1,Y
t316,Solvgade 11,Nesbyholmvej 1,None,N
t923,Borups Plads (overfor Stefansgade 73),Frederik Vs Vej 13  (Rigshospital P huset),None,N
t358,Solvgade 11,Halvtolv 19,None,N
t82,Bispebjerg Bakke 22,Nesbyholmvej 1,None,N
t353,Solvgade 11,Bispebjerg Bakke 22,None,N
t1226,Borgbjergsvej 43,Egirsgade 65,1,Y
t683,Orientkaj 4,Egirsgade 65,None,N
t967,Borups Plads (overfor Stefansgade 73),Borgbjergsvej 43,None,N
t1210,Borgbjergsvej 43,Nesbyholmvej 1,None,N
t706,Orientkaj 4,Nesbyholmvej 1,None,N
t666,Orientkaj 4,Bispebjerg Bakke 22,1,Y
t722,Orientkaj 4,Egirsgade 65,None,N
t81,Bispebjerg Bakke 22,Nesbyholmvej 1,None,N
t206,Nesbyholmvej 1,Esthersvej 34,None,N
t143,Bispebjerg Bakke 22,Frederik Vs Vej 13  (Rigshospital P huset),None,N
t831,Egirsgade 65,Esthersvej 34,None,N
t198,Nesbyholmvej 1,Bispebjerg Bakke 22,None,N
t124,Bispebjerg Bakke 22,Solvgade 11,None,N
t685,Orientkaj 4,Borups Plads (overfor Stefansgade 73),None,N
t159,Nesbyholmvej 1,Bispebjerg Bakke 22,None,N
t672,Orientkaj 4,Solvgade 11,None,N
t90,Bispebjerg Bakke 22,Esthersvej 34,None,N
t1271,Borgbjergsvej 43,Frederik Vs Vej 13  (Rigshospital P huset),None,N
t333,Solvgade 11,Egirsgade 65,None,N
t314,Solvgade 11,Bispebjerg Bakke 22,None,N
t339,Solvgade 11,Frederik Vs Vej 13  (Rigshospital P huset),None,N
t246,Halvtolv 19,Esthersvej 34,4,Y
t471,Esthersvej 34,Bispebjerg Bakke 22,None,N
t1095,Frederik Vs Vej 13  (Rigshospital P huset),Nesbyholmvej 1,None,N
t513,Esthersvej 34,Halvtolv 19,None,N
t139,Bispebjerg Bakke 22,Borups Plads (overfor Stefansgade 73),None,N
t299,Halvtolv 19,Frederik Vs Vej 13  (Rigshospital P huset),None,N
t511,Esthersvej 34,Nesbyholmvej 1,None,N
t363,Solvgade 11,Esthersvej 34,None,N
t488,Esthersvej 34,Egirsgade 65,2,Y
t670,Orientkaj 4,Halvtolv 19,None,N
t825,Egirsgade 65,Halvtolv 19,None,N
vehicle_id,loc_css
sv0,Husumvej (overfor 131)
sv1,Esthersvej 34
sv2,Nesbyholmvej 1
sv3,Nesbyholmvej 1
sv4,Orientkaj 4
sv5,Nesbyholmvej 1
sv6,Nesbyholmvej 1
sv7,Nesbyholmvej 1
sv8,Bygmestervej 59
sv9,Dronninglundvej 12
sv10,Solvgade 11
sv11,Orientkaj 4
sv12,Frederik Vs Vej 13  (Rigshospital P huset)
sv13,Orientkaj 4
sv14,Orientkaj 4
sv15,Borups Plads (overfor Stefansgade 73)
sv16,Egirsgade 65
sv17,Egirsgade 65
sv18,Westend 8
sv19,Borups Plads (overfor Stefansgade 73)
sv20,Nesbyholmvej 1
sv21,Borups Plads (overfor Stefansgade 73)
sv22,Nesbyholmvej 1
sv23,Borups Plads (overfor Stefansgade 73)
sv24,Halvtolv 19
sv25,Esthersvej 34
sv26,Soborg Hovedgade 88 /Carl Blochs Alle (p plads)
sv27,Frederik Vs Vej 13  (Rigshospital P huset)
sv28,Halvtolv 19
sv29,Borgbjergsvej 43
sv30,Bygmestervej 59
sv31,Frederik Vs Vej 13  (Rigshospital P huset)
sv32,Esthersvej 34
sv33,Halvtolv 19
sv34,Egirsgade 65
sv35,Frederik Vs Vej 13  (Rigshospital P huset)
sv36,Borgbjergsvej 43
sv37,Nesbyholmvej 1
sv38,Borgbjergsvej 43
sv39,Orientkaj 4
sv40,Nesbyholmvej 1
sv41,Bispebjerg Bakke 22
sv42,Borgbjergsvej 43
sv43,Esthersvej 34
sv44,Vigerslev Venge 60
sv45,Borups Plads (overfor Stefansgade 73)
sv46,Frederik Vs Vej 13  (Rigshospital P huset)
sv47,Egirsgade 65
sv48,Borgbjergsvej 43
sv49,Amalievej 1
sv50,Esthersvej 34
sv51,Halvtolv 19
sv52,Bispebjerg Bakke 22
sv53,Nesbyholmvej 1
sv54,Vigerslev Venge 60
sv55,Esthersvej 34
sv56,Bispebjerg Bakke 22
sv57,Halvtolv 19
sv58,Halvtolv 19
sv59,Amalievej 1
sv60,Dronninglundvej 12
sv61,Solvgade 11
sv62,Nesbyholmvej 1
sv63,Halvtolv 19
sv64,Borups Plads (overfor Stefansgade 73)
sv65,Borups Plads (overfor Stefansgade 73)
sv66,Halvtolv 19
sv67,Bispebjerg Bakke 22
sv68,Orientkaj 4
sv69,Bygmestervej 59
sv70,Egirsgade 65
sv71,Borups Plads (overfor Stefansgade 73)
sv72,Halvtolv 19
sv73,Solvgade 11
sv74,Vigerslev Venge 60
sv75,Husumvej (overfor 131)
sv76,Orientkaj 4
sv77,Nesbyholmvej 1
sv78,Bispebjerg Bakke 22
sv79,Esthersvej 34
sv80,Frederik Vs Vej 13  (Rigshospital P huset)
sv81,Solvgade 11
sv82,Bispebjerg Bakke 22
sv83,Borups Plads (overfor Stefansgade 73)
sv84,Borgbjergsvej 43
sv85,Bispebjerg Bakke 22
sv86,Borgbjergsvej 43
sv87,Bispebjerg Bakke 22
sv88,Borups Plads (overfor Stefansgade 73)
sv89,Nesbyholmvej 1
sv90,Halvtolv 19
sv91,Orientkaj 4
sv92,Borgbjergsvej 43
sv93,Frederik Vs Vej 13  (Rigshospital P huset)
sv94,Bispebjerg Bakke 22
sv95,Halvtolv 19
sv96,Bispebjerg Bakke 22
sv97,Egirsgade 65
sv98,Borups Plads (overfor Stefansgade 73)
sv99,Orientkaj 4
