traveller_id,cus_o,cus_d,highest_pl,whether_request
t183,Nesbyholmvej 1,Frederik Vs Vej 13  (Rigshospital P huset),None,N
t1368,Dronninglundvej 12,Solvgade 11,None,N
t651,Drechselsgade 13,Frederik Vs Vej 13  (Rigshospital P huset),None,N
t93,Bispebjerg Bakke 22,Drechselsgade 13,None,N
t588,Drechselsgade 13,Bispebjerg Bakke 22,None,N
t1370,Dronninglundvej 12,Amalievej 1,2,Y
t752,Bygmestervej 59,Amalievej 1,4,Y
t127,Bispebjerg Bakke 22,Amalievej 1,None,N
t837,Egirsgade 65,Orientkaj 4,None,N
t447,Amalievej 1,Bygmestervej 59,3,Y
t697,Orientkaj 4,Dronninglundvej 12,None,N
t596,Drechselsgade 13,Amalievej 1,None,N
t1361,Dronninglundvej 12,Bispebjerg Bakke 22,None,N
t366,Solvgade 11,Drechselsgade 13,None,N
t723,Orientkaj 4,Egirsgade 65,3,Y
t433,Amalievej 1,Nesbyholmvej 1,None,N
t197,Nesbyholmvej 1,Bispebjerg Bakke 22,None,N
t1109,Frederik Vs Vej 13  (Rigshospital P huset),Orientkaj 4,None,N
t789,Bygmestervej 59,Solvgade 11,None,N
t1412,Dronninglundvej 12,Drechselsgade 13,4,Y
t768,Bygmestervej 59,Frederik Vs Vej 13  (Rigshospital P huset),None,N
t1386,Dronninglundvej 12,Frederik Vs Vej 13  (Rigshospital P huset),2,Y
t171,Nesbyholmvej 1,Drechselsgade 13,None,N
t431,Amalievej 1,Bispebjerg Bakke 22,None,N
t166,Nesbyholmvej 1,Amalievej 1,None,N
t678,Orientkaj 4,Drechselsgade 13,None,N
t81,Bispebjerg Bakke 22,Nesbyholmvej 1,None,N
t1378,Dronninglundvej 12,Bygmestervej 59,None,N
t595,Drechselsgade 13,Amalievej 1,None,N
t1101,Frederik Vs Vej 13  (Rigshospital P huset),Amalievej 1,None,N
t1362,Dronninglundvej 12,Bispebjerg Bakke 22,None,N
t1102,Frederik Vs Vej 13  (Rigshospital P huset),Amalievej 1,None,N
t331,Solvgade 11,Bygmestervej 59,None,N
t1096,Frederik Vs Vej 13  (Rigshospital P huset),Nesbyholmvej 1,None,N
t713,Orientkaj 4,Amalievej 1,None,N
t159,Nesbyholmvej 1,Bispebjerg Bakke 22,None,N
t746,Bygmestervej 59,Nesbyholmvej 1,2,Y
t104,Bispebjerg Bakke 22,Frederik Vs Vej 13  (Rigshospital P huset),None,N
t1408,Dronninglundvej 12,Amalievej 1,None,N
t126,Bispebjerg Bakke 22,Amalievej 1,None,N
t830,Egirsgade 65,Amalievej 1,1,Y
t205,Nesbyholmvej 1,Amalievej 1,None,N
t1381,Dronninglundvej 12,Egirsgade 65,None,N
t327,Solvgade 11,Drechselsgade 13,None,N
t182,Nesbyholmvej 1,Frederik Vs Vej 13  (Rigshospital P huset),None,N
t1416,Dronninglundvej 12,Bygmestervej 59,4,Y
t603,Drechselsgade 13,Bygmestervej 59,4,Y
t347,Solvgade 11,Dronninglundvej 12,None,N
t393,Amalievej 1,Bispebjerg Bakke 22,None,N
t367,Solvgade 11,Orientkaj 4,None,N
t706,Orientkaj 4,Nesbyholmvej 1,None,N
t824,Egirsgade 65,Nesbyholmvej 1,None,N
t395,Amalievej 1,Nesbyholmvej 1,None,N
t650,Drechselsgade 13,Frederik Vs Vej 13  (Rigshospital P huset),None,N
t444,Amalievej 1,Drechselsgade 13,None,N
t369,Solvgade 11,Bygmestervej 59,None,N
t1094,Frederik Vs Vej 13  (Rigshospital P huset),Bispebjerg Bakke 22,None,N
t407,Amalievej 1,Orientkaj 4,None,N
t1379,Dronninglundvej 12,Bygmestervej 59,None,N
t322,Solvgade 11,Amalievej 1,None,N
t659,Drechselsgade 13,Dronninglundvej 12,4,Y
t759,Bygmestervej 59,Orientkaj 4,None,N
t645,Drechselsgade 13,Egirsgade 65,None,N
t385,Solvgade 11,Dronninglundvej 12,None,N
t1086,Frederik Vs Vej 13  (Rigshospital P huset),Dronninglundvej 12,4,Y
t867,Egirsgade 65,Solvgade 11,None,N
t749,Bygmestervej 59,Solvgade 11,None,N
t120,Bispebjerg Bakke 22,Nesbyholmvej 1,None,N
t432,Amalievej 1,Bispebjerg Bakke 22,None,N
t1424,Dronninglundvej 12,Frederik Vs Vej 13  (Rigshospital P huset),None,N
t836,Egirsgade 65,Orientkaj 4,None,N
t823,Egirsgade 65,Nesbyholmvej 1,None,N
t1107,Frederik Vs Vej 13  (Rigshospital P huset),Drechselsgade 13,None,N
t170,Nesbyholmvej 1,Drechselsgade 13,None,N
t806,Bygmestervej 59,Frederik Vs Vej 13  (Rigshospital P huset),None,N
t758,Bygmestervej 59,Orientkaj 4,1,Y
t682,Orientkaj 4,Bygmestervej 59,4,Y
t1406,Dronninglundvej 12,Solvgade 11,None,N
t210,Nesbyholmvej 1,Drechselsgade 13,None,N
t672,Orientkaj 4,Solvgade 11,None,N
t671,Orientkaj 4,Solvgade 11,None,N
t626,Drechselsgade 13,Bispebjerg Bakke 22,2,Y
t425,Amalievej 1,Dronninglundvej 12,None,N
t316,Solvgade 11,Nesbyholmvej 1,None,N
t399,Amalievej 1,Solvgade 11,None,N
t684,Orientkaj 4,Egirsgade 65,None,N
t642,Drechselsgade 13,Bygmestervej 59,2,Y
t721,Orientkaj 4,Bygmestervej 59,None,N
t827,Egirsgade 65,Solvgade 11,None,N
t203,Nesbyholmvej 1,Solvgade 11,None,N
t868,Egirsgade 65,Amalievej 1,None,N
t862,Egirsgade 65,Nesbyholmvej 1,None,N
t611,Drechselsgade 13,Frederik Vs Vej 13  (Rigshospital P huset),None,N
t434,Amalievej 1,Nesbyholmvej 1,None,N
t874,Egirsgade 65,Drechselsgade 13,None,N
t736,Orientkaj 4,Dronninglundvej 12,None,N
t1367,Dronninglundvej 12,Solvgade 11,None,N
t437,Amalievej 1,Solvgade 11,None,N
t417,Amalievej 1,Frederik Vs Vej 13  (Rigshospital P huset),None,N
t791,Bygmestervej 59,Amalievej 1,None,N
t82,Bispebjerg Bakke 22,Nesbyholmvej 1,None,N
t177,Nesbyholmvej 1,Egirsgade 65,None,N
t143,Bispebjerg Bakke 22,Frederik Vs Vej 13  (Rigshospital P huset),None,N
t854,Egirsgade 65,Dronninglundvej 12,2,Y
t612,Drechselsgade 13,Frederik Vs Vej 13  (Rigshospital P huset),None,N
t464,Amalievej 1,Dronninglundvej 12,None,N
t707,Orientkaj 4,Nesbyholmvej 1,None,N
t212,Nesbyholmvej 1,Orientkaj 4,None,N
t869,Egirsgade 65,Amalievej 1,None,N
t1106,Frederik Vs Vej 13  (Rigshospital P huset),Drechselsgade 13,None,N
t321,Solvgade 11,Amalievej 1,None,N
t698,Orientkaj 4,Dronninglundvej 12,None,N
t1407,Dronninglundvej 12,Amalievej 1,None,N
t751,Bygmestervej 59,Amalievej 1,None,N
t222,Nesbyholmvej 1,Frederik Vs Vej 13  (Rigshospital P huset),3,Y
t605,Drechselsgade 13,Egirsgade 65,None,N
t209,Nesbyholmvej 1,Drechselsgade 13,None,N
t757,Bygmestervej 59,Drechselsgade 13,None,N
t601,Drechselsgade 13,Orientkaj 4,None,N
t445,Amalievej 1,Orientkaj 4,None,N
t1375,Dronninglundvej 12,Drechselsgade 13,None,N
t815,Bygmestervej 59,Dronninglundvej 12,4,Y
t587,Drechselsgade 13,Bispebjerg Bakke 22,None,N
t705,Orientkaj 4,Bispebjerg Bakke 22,None,N
t776,Bygmestervej 59,Dronninglundvej 12,2,Y
t1374,Dronninglundvej 12,Drechselsgade 13,None,N
t112,Bispebjerg Bakke 22,Dronninglundvej 12,None,N
t446,Amalievej 1,Orientkaj 4,None,N
t834,Egirsgade 65,Drechselsgade 13,None,N
t710,Orientkaj 4,Solvgade 11,None,N
t853,Egirsgade 65,Dronninglundvej 12,None,N
t796,Bygmestervej 59,Drechselsgade 13,None,N
t443,Amalievej 1,Drechselsgade 13,None,N
t875,Egirsgade 65,Orientkaj 4,None,N
t863,Egirsgade 65,Nesbyholmvej 1,None,N
t892,Egirsgade 65,Dronninglundvej 12,None,N
t314,Solvgade 11,Bispebjerg Bakke 22,None,N
t133,Bispebjerg Bakke 22,Orientkaj 4,4,Y
t326,Solvgade 11,Drechselsgade 13,None,N
t455,Amalievej 1,Frederik Vs Vej 13  (Rigshospital P huset),None,N
t893,Egirsgade 65,Dronninglundvej 12,None,N
t216,Nesbyholmvej 1,Egirsgade 65,2,Y
t456,Amalievej 1,Frederik Vs Vej 13  (Rigshospital P huset),None,N
vehicle_id,loc_css
sv0,Arne Jacobsens Alle 7
sv1,Nesbyholmvej 1
sv2,Nesbyholmvej 1
sv3,Bispebjerg Bakke 22
sv4,Nesbyholmvej 1
sv5,Bispebjerg Bakke 22
sv6,Drechselsgade 13
sv7,Bygmestervej 59
sv8,Amalievej 1
sv9,Soborg Hovedgade 88 /Carl Blochs Alle (p plads)
sv10,Drechselsgade 13
sv11,Nesbyholmvej 1
sv12,Bygmestervej 59
sv13,Drechselsgade 13
sv14,Drechselsgade 13
sv15,Dronninglundvej 12
sv16,Dronninglundvej 12
sv17,Solvgade 11
sv18,Bygmestervej 59
sv19,Soborg Hovedgade 88 /Carl Blochs Alle (p plads)
sv20,Orientkaj 4
sv21,Frederik Vs Vej 13  (Rigshospital P huset)
sv22,Halvtolv 19
sv23,Frederik Vs Vej 13  (Rigshospital P huset)
sv24,Dronninglundvej 12
sv25,Dronninglundvej 12
sv26,Drechselsgade 13
sv27,Bygmestervej 59
sv28,Arne Jacobsens Alle 7
sv29,Dronninglundvej 12
sv30,Soborg Hovedgade 88 /Carl Blochs Alle (p plads)
sv31,Arne Jacobsens Alle 7
sv32,Drechselsgade 13
sv33,Frederik Vs Vej 13  (Rigshospital P huset)
sv34,Frederik Vs Vej 13  (Rigshospital P huset)
sv35,Bygmestervej 59
sv36,Bygmestervej 59
sv37,Orientkaj 4
sv38,Amalievej 1
sv39,Drechselsgade 13
sv40,Orientkaj 4
sv41,Drechselsgade 13
sv42,Amalievej 1
sv43,Dronninglundvej 12
sv44,Drechselsgade 13
sv45,Albaniensgade 4
sv46,Bygmestervej 59
sv47,Orientkaj 4
sv48,Amalievej 1
sv49,Borups Plads (overfor Stefansgade 73)
sv50,Egirsgade 65
sv51,Halvtolv 19
sv52,Orientkaj 4
sv53,Bygmestervej 59
sv54,Dronninglundvej 12
sv55,Bygmestervej 59
sv56,Orientkaj 4
sv57,Nesbyholmvej 1
sv58,Solvgade 11
sv59,Vigerslev Venge 60
sv60,Arne Jacobsens Alle 7
sv61,Drechselsgade 13
sv62,Soborg Hovedgade 88 /Carl Blochs Alle (p plads)
sv63,Amalievej 1
sv64,Solvgade 11
sv65,Bygmestervej 59
sv66,Nesbyholmvej 1
sv67,Bygmestervej 59
sv68,Orientkaj 4
sv69,Halvtolv 19
sv70,Frederik Vs Vej 13  (Rigshospital P huset)
sv71,Dronninglundvej 12
sv72,Albaniensgade 4
sv73,Bispebjerg Bakke 22
sv74,Egirsgade 65
