traveller_id,cus_o,cus_d,highest_pl,whether_request
t183,Nesbyholmvej 1,Frederik Vs Vej 13  (Rigshospital P huset),None,N
t1368,Dronninglundvej 12,Solvgade 11,None,N
t651,Drechselsgade 13,Frederik Vs Vej 13  (Rigshospital P huset),None,N
t93,Bispebjerg Bakke 22,Drechselsgade 13,None,N
t588,Drechselsgade 13,Bispebjerg Bakke 22,None,N
t1370,Dronninglundvej 12,Amalievej 1,None,N
t752,Bygmestervej 59,Amalievej 1,4,Y
t127,Bispebjerg Bakke 22,Amalievej 1,None,N
t837,Egirsgade 65,Orientkaj 4,None,N
t447,Amalievej 1,Bygmestervej 59,3,Y
t697,Orientkaj 4,Dronninglundvej 12,None,N
t596,Drechselsgade 13,Amalievej 1,None,N
t1361,Dronninglundvej 12,Bispebjerg Bakke 22,None,N
t366,Solvgade 11,Drechselsgade 13,None,N
t723,Orientkaj 4,Egirsgade 65,None,N
t433,Amalievej 1,Nesbyholmvej 1,None,N
t197,Nesbyholmvej 1,Bispebjerg Bakke 22,None,N
t1109,Frederik Vs Vej 13  (Rigshospital P huset),Orientkaj 4,None,N
t789,Bygmestervej 59,Solvgade 11,None,N
t1412,Dronninglundvej 12,Drechselsgade 13,1,Y
t768,Bygmestervej 59,Frederik Vs Vej 13  (Rigshospital P huset),2,Y
t1386,Dronninglundvej 12,Frederik Vs Vej 13  (Rigshospital P huset),None,N
t171,Nesbyholmvej 1,Drechselsgade 13,None,N
t431,Amalievej 1,Bispebjerg Bakke 22,None,N
t166,Nesbyholmvej 1,Amalievej 1,None,N
t678,Orientkaj 4,Drechselsgade 13,None,N
t81,Bispebjerg Bakke 22,Nesbyholmvej 1,None,N
t1378,Dronninglundvej 12,Bygmestervej 59,2,Y
t595,Drechselsgade 13,Amalievej 1,None,N
t1101,Frederik Vs Vej 13  (Rigshospital P huset),Amalievej 1,None,N
t1362,Dronninglundvej 12,Bispebjerg Bakke 22,None,N
t1102,Frederik Vs Vej 13  (Rigshospital P huset),Amalievej 1,2,Y
t331,Solvgade 11,Bygmestervej 59,None,N
t1096,Frederik Vs Vej 13  (Rigshospital P huset),Nesbyholmvej 1,2,Y
t713,Orientkaj 4,Amalievej 1,None,N
t159,Nesbyholmvej 1,Bispebjerg Bakke 22,None,N
t746,Bygmestervej 59,Nesbyholmvej 1,4,Y
t104,Bispebjerg Bakke 22,Frederik Vs Vej 13  (Rigshospital P huset),None,N
t1408,Dronninglundvej 12,Amalievej 1,None,N
t126,Bispebjerg Bakke 22,Amalievej 1,2,Y
t830,Egirsgade 65,Amalievej 1,1,Y
t205,Nesbyholmvej 1,Amalievej 1,None,N
t1381,Dronninglundvej 12,Egirsgade 65,None,N
vehicle_id,loc_css
sv0,Solvgade 11
sv1,Bispebjerg Bakke 22
sv2,Dronninglundvej 12
sv3,Dronninglundvej 12
sv4,Orientkaj 4
sv5,Orientkaj 4
sv6,Orientkaj 4
sv7,Orientkaj 4
sv8,Bygmestervej 59
sv9,Amalievej 1
sv10,Dronninglundvej 12
sv11,Bygmestervej 59
sv12,Amalievej 1
sv13,Egirsgade 65
sv14,Frederik Vs Vej 13  (Rigshospital P huset)
sv15,Dronninglundvej 12
sv16,Vigerslev Venge 60
sv17,Arne Jacobsens Alle 7
sv18,Husumvej (overfor 131)
sv19,Nesbyholmvej 1
sv20,Bygmestervej 59
sv21,Orientkaj 4
sv22,Bispebjerg Bakke 22
sv23,Drechselsgade 13
sv24,Orientkaj 4
sv25,Borgbjergsvej 43
sv26,Bygmestervej 59
sv27,Orientkaj 4
sv28,Drechselsgade 13
sv29,Bygmestervej 59
sv30,Nesbyholmvej 1
sv31,Soborg Hovedgade 88 /Carl Blochs Alle (p plads)
sv32,Orientkaj 4
sv33,Soborg Hovedgade 88 /Carl Blochs Alle (p plads)
sv34,Husumvej (overfor 131)
sv35,Solvgade 11
sv36,Bispebjerg Bakke 22
sv37,Bygmestervej 59
sv38,Orientkaj 4
sv39,Dronninglundvej 12
sv40,Bygmestervej 59
sv41,Soborg Hovedgade 88 /Carl Blochs Alle (p plads)
sv42,Bygmestervej 59
sv43,Orientkaj 4
sv44,Orientkaj 4
sv45,Egirsgade 65
sv46,Frederik Vs Vej 13  (Rigshospital P huset)
sv47,Bispebjerg Bakke 22
sv48,Bygmestervej 59
sv49,Frederik Vs Vej 13  (Rigshospital P huset)
sv50,Soborg Hovedgade 88 /Carl Blochs Alle (p plads)
sv51,Dronninglundvej 12
sv52,Bygmestervej 59
sv53,Amalievej 1
sv54,Solvgade 11
sv55,Borups Plads (overfor Stefansgade 73)
sv56,Bygmestervej 59
sv57,Solvgade 11
sv58,Solvgade 11
sv59,Westend 8
sv60,Orientkaj 4
sv61,Bygmestervej 59
sv62,Bygmestervej 59
sv63,Orientkaj 4
sv64,Dronninglundvej 12
sv65,Dronninglundvej 12
sv66,Soborg Hovedgade 88 /Carl Blochs Alle (p plads)
sv67,Borgbjergsvej 43
sv68,Orientkaj 4
sv69,Drechselsgade 13
sv70,Bispebjerg Bakke 22
sv71,Frederik Vs Vej 13  (Rigshospital P huset)
sv72,Bispebjerg Bakke 22
sv73,Nesbyholmvej 1
sv74,Orientkaj 4
sv75,Frederik Vs Vej 13  (Rigshospital P huset)
sv76,Dronninglundvej 12
sv77,Bygmestervej 59
sv78,Nesbyholmvej 1
sv79,Esthersvej 34
sv80,Egirsgade 65
sv81,Nesbyholmvej 1
sv82,Nesbyholmvej 1
sv83,Nesbyholmvej 1
sv84,Orientkaj 4
sv85,Halvtolv 19
sv86,Nesbyholmvej 1
sv87,Amalievej 1
sv88,Borups Plads (overfor Stefansgade 73)
sv89,Bispebjerg Bakke 22
sv90,Albaniensgade 4
sv91,Amalievej 1
sv92,Solvgade 11
sv93,Dronninglundvej 12
sv94,Albaniensgade 4
sv95,Albaniensgade 4
sv96,Drechselsgade 13
sv97,Bygmestervej 59
sv98,Orientkaj 4
sv99,Egirsgade 65
