traveller_id,cus_o,cus_d,highest_pl,whether_request
t47,Albaniensgade 4,Solvgade 11,None,N
t602,Drechselsgade 13,Orientkaj 4,None,N
t516,Esthersvej 34,Solvgade 11,None,N
t962,Borups Plads (overfor Stefansgade 73),Frederik Vs Vej 13  (Rigshospital P huset),None,N
t818,Bygmestervej 59,Westend 8,1,Y
t766,Bygmestervej 59,Arne Jacobsens Alle 7,None,N
t235,Halvtolv 19,Albaniensgade 4,None,N
t796,Bygmestervej 59,Drechselsgade 13,None,N
t28,Albaniensgade 4,Soborg Hovedgade 88 /Carl Blochs Alle (p plads),None,N
t1233,Borgbjergsvej 43,Frederik Vs Vej 13  (Rigshospital P huset),None,N
t835,Egirsgade 65,Drechselsgade 13,1,Y
t407,Amalievej 1,Orientkaj 4,None,N
t1349,Vigerslev Venge 60,Soborg Hovedgade 88 /Carl Blochs Alle (p plads),1,Y
t1157,Soborg Hovedgade 88 /Carl Blochs Alle (p plads),Frederik Vs Vej 13  (Rigshospital P huset),None,N
t1528,Westend 8,Drechselsgade 13,None,N
t820,Egirsgade 65,Albaniensgade 4,1,Y
t1180,Soborg Hovedgade 88 /Carl Blochs Alle (p plads),Esthersvej 34,4,Y
t1111,Frederik Vs Vej 13  (Rigshospital P huset),Bygmestervej 59,None,N
t945,Borups Plads (overfor Stefansgade 73),Solvgade 11,None,N
t1531,Westend 8,Orientkaj 4,None,N
t118,Bispebjerg Bakke 22,Albaniensgade 4,None,N
t933,Borups Plads (overfor Stefansgade 73),Westend 8,None,N
t387,Solvgade 11,Westend 8,None,N
t1173,Soborg Hovedgade 88 /Carl Blochs Alle (p plads),Halvtolv 19,None,N
t22,Albaniensgade 4,Borups Plads (overfor Stefansgade 73),None,N
t392,Amalievej 1,Bispebjerg Bakke 22,None,N
t289,Halvtolv 19,Orientkaj 4,None,N
t921,Borups Plads (overfor Stefansgade 73),Arne Jacobsens Alle 7,None,N
t6,Albaniensgade 4,Halvtolv 19,None,N
t740,Orientkaj 4,Westend 8,None,N
t198,Nesbyholmvej 1,Bispebjerg Bakke 22,3,Y
t151,Bispebjerg Bakke 22,Dronninglundvej 12,None,N
t475,Esthersvej 34,Halvtolv 19,None,N
t757,Bygmestervej 59,Drechselsgade 13,4,Y
t1257,Borgbjergsvej 43,Husumvej (overfor 131),3,Y
t367,Solvgade 11,Orientkaj 4,None,N
t642,Drechselsgade 13,Bygmestervej 59,None,N
t107,Bispebjerg Bakke 22,Soborg Hovedgade 88 /Carl Blochs Alle (p plads),3,Y
t1503,Westend 8,Soborg Hovedgade 88 /Carl Blochs Alle (p plads),2,Y
t1137,Soborg Hovedgade 88 /Carl Blochs Alle (p plads),Solvgade 11,2,Y
t1283,Vigerslev Venge 60,Bispebjerg Bakke 22,None,N
t1399,Dronninglundvej 12,Bispebjerg Bakke 22,1,Y
t1431,Dronninglundvej 12,Vigerslev Venge 60,None,N
t1101,Frederik Vs Vej 13  (Rigshospital P huset),Amalievej 1,None,N
t973,Borups Plads (overfor Stefansgade 73),Westend 8,None,N
t1527,Westend 8,Husumvej (overfor 131),None,N
t31,Albaniensgade 4,Borgbjergsvej 43,None,N
t216,Nesbyholmvej 1,Egirsgade 65,None,N
t738,Orientkaj 4,Westend 8,None,N
t1518,Westend 8,Nesbyholmvej 1,None,N
t617,Drechselsgade 13,Vigerslev Venge 60,None,N
t634,Drechselsgade 13,Amalievej 1,1,Y
t487,Esthersvej 34,Bygmestervej 59,None,N
t1428,Dronninglundvej 12,Borgbjergsvej 43,4,Y
t824,Egirsgade 65,Nesbyholmvej 1,None,N
t1477,Westend 8,Bispebjerg Bakke 22,None,N
t1133,Soborg Hovedgade 88 /Carl Blochs Alle (p plads),Nesbyholmvej 1,None,N
t1496,Westend 8,Egirsgade 65,None,N
t144,Bispebjerg Bakke 22,Frederik Vs Vej 13  (Rigshospital P huset),None,N
t865,Egirsgade 65,Halvtolv 19,None,N
t1406,Dronninglundvej 12,Solvgade 11,None,N
t64,Albaniensgade 4,Arne Jacobsens Alle 7,None,N
t1123,Frederik Vs Vej 13  (Rigshospital P huset),Vigerslev Venge 60,None,N
t507,Esthersvej 34,Albaniensgade 4,4,Y
t411,Amalievej 1,Egirsgade 65,None,N
t109,Bispebjerg Bakke 22,Borgbjergsvej 43,3,Y
t394,Amalievej 1,Nesbyholmvej 1,None,N
t142,Bispebjerg Bakke 22,Arne Jacobsens Alle 7,None,N
t521,Esthersvej 34,Drechselsgade 13,None,N
t758,Bygmestervej 59,Orientkaj 4,None,N
t542,Esthersvej 34,Dronninglundvej 12,None,N
t1267,Borgbjergsvej 43,Borups Plads (overfor Stefansgade 73),None,N
t618,Drechselsgade 13,Vigerslev Venge 60,None,N
t667,Orientkaj 4,Nesbyholmvej 1,None,N
t274,Halvtolv 19,Albaniensgade 4,1,Y
t1403,Dronninglundvej 12,Halvtolv 19,None,N
t1546,Westend 8,Vigerslev Venge 60,None,N
t535,Esthersvej 34,Soborg Hovedgade 88 /Carl Blochs Alle (p plads),3,Y
t992,Arne Jacobsens Alle 7,Orientkaj 4,None,N
t811,Bygmestervej 59,Borgbjergsvej 43,None,N
t1176,Soborg Hovedgade 88 /Carl Blochs Alle (p plads),Solvgade 11,None,N
t503,Esthersvej 34,Dronninglundvej 12,None,N
t690,Orientkaj 4,Frederik Vs Vej 13  (Rigshospital P huset),2,Y
t541,Esthersvej 34,Dronninglundvej 12,None,N
t172,Nesbyholmvej 1,Orientkaj 4,None,N
t857,Egirsgade 65,Westend 8,None,N
t284,Halvtolv 19,Esthersvej 34,None,N
t682,Orientkaj 4,Bygmestervej 59,None,N
t1331,Vigerslev Venge 60,Amalievej 1,1,Y
t244,Halvtolv 19,Amalievej 1,None,N
t767,Bygmestervej 59,Frederik Vs Vej 13  (Rigshospital P huset),None,N
t1392,Dronninglundvej 12,Vigerslev Venge 60,None,N
t591,Drechselsgade 13,Halvtolv 19,None,N
t154,Bispebjerg Bakke 22,Westend 8,None,N
t147,Bispebjerg Bakke 22,Borgbjergsvej 43,4,Y
t1281,Vigerslev Venge 60,Albaniensgade 4,None,N
t1362,Dronninglundvej 12,Bispebjerg Bakke 22,None,N
t1436,Westend 8,Albaniensgade 4,None,N
t310,Halvtolv 19,Westend 8,None,N
t867,Egirsgade 65,Solvgade 11,None,N
t336,Solvgade 11,Arne Jacobsens Alle 7,None,N
t1209,Borgbjergsvej 43,Nesbyholmvej 1,None,N
t587,Drechselsgade 13,Bispebjerg Bakke 22,None,N
t375,Solvgade 11,Arne Jacobsens Alle 7,None,N
t714,Orientkaj 4,Esthersvej 34,None,N
t1256,Borgbjergsvej 43,Esthersvej 34,None,N
t286,Halvtolv 19,Husumvej (overfor 131),None,N
t104,Bispebjerg Bakke 22,Frederik Vs Vej 13  (Rigshospital P huset),None,N
t954,Borups Plads (overfor Stefansgade 73),Orientkaj 4,None,N
t83,Bispebjerg Bakke 22,Halvtolv 19,None,N
t1306,Vigerslev Venge 60,Arne Jacobsens Alle 7,None,N
t1164,Soborg Hovedgade 88 /Carl Blochs Alle (p plads),Westend 8,1,Y
t105,Bispebjerg Bakke 22,Frederik Vs Vej 13  (Rigshospital P huset),None,N
t125,Bispebjerg Bakke 22,Solvgade 11,None,N
t1263,Borgbjergsvej 43,Bygmestervej 59,None,N
t57,Albaniensgade 4,Bygmestervej 59,4,Y
t1516,Westend 8,Bispebjerg Bakke 22,None,N
t1238,Borgbjergsvej 43,Dronninglundvej 12,None,N
t1117,Frederik Vs Vej 13  (Rigshospital P huset),Arne Jacobsens Alle 7,None,N
t1138,Soborg Hovedgade 88 /Carl Blochs Alle (p plads),Solvgade 11,None,N
t1178,Soborg Hovedgade 88 /Carl Blochs Alle (p plads),Amalievej 1,None,N
t1494,Westend 8,Bygmestervej 59,None,N
t127,Bispebjerg Bakke 22,Amalievej 1,2,Y
t1327,Vigerslev Venge 60,Halvtolv 19,None,N
t1155,Soborg Hovedgade 88 /Carl Blochs Alle (p plads),Arne Jacobsens Alle 7,None,N
t256,Halvtolv 19,Borups Plads (overfor Stefansgade 73),None,N
t1468,Westend 8,Vigerslev Venge 60,None,N
t66,Albaniensgade 4,Frederik Vs Vej 13  (Rigshospital P huset),None,N
t849,Egirsgade 65,Borgbjergsvej 43,None,N
t592,Drechselsgade 13,Halvtolv 19,None,N
t1479,Westend 8,Nesbyholmvej 1,None,N
t221,Nesbyholmvej 1,Frederik Vs Vej 13  (Rigshospital P huset),None,N
t539,Esthersvej 34,Vigerslev Venge 60,None,N
t978,Arne Jacobsens Alle 7,Bispebjerg Bakke 22,None,N
t1315,Vigerslev Venge 60,Dronninglundvej 12,None,N
t670,Orientkaj 4,Halvtolv 19,None,N
t84,Bispebjerg Bakke 22,Halvtolv 19,None,N
t453,Amalievej 1,Arne Jacobsens Alle 7,None,N
t222,Nesbyholmvej 1,Frederik Vs Vej 13  (Rigshospital P huset),None,N
t255,Halvtolv 19,Egirsgade 65,None,N
t948,Borups Plads (overfor Stefansgade 73),Esthersvej 34,None,N
t379,Solvgade 11,Soborg Hovedgade 88 /Carl Blochs Alle (p plads),None,N
t1453,Westend 8,Orientkaj 4,None,N
t863,Egirsgade 65,Nesbyholmvej 1,None,N
t550,Husumvej (overfor 131),Nesbyholmvej 1,1,Y
t1282,Vigerslev Venge 60,Albaniensgade 4,None,N
t1347,Vigerslev Venge 60,Frederik Vs Vej 13  (Rigshospital P huset),None,N
t10,Albaniensgade 4,Amalievej 1,None,N
t930,Borups Plads (overfor Stefansgade 73),Vigerslev Venge 60,None,N
t1359,Dronninglundvej 12,Albaniensgade 4,None,N
t1247,Borgbjergsvej 43,Nesbyholmvej 1,None,N
t632,Drechselsgade 13,Solvgade 11,None,N
t335,Solvgade 11,Borups Plads (overfor Stefansgade 73),None,N
t237,Halvtolv 19,Bispebjerg Bakke 22,None,N
t1089,Frederik Vs Vej 13  (Rigshospital P huset),Westend 8,4,Y
t90,Bispebjerg Bakke 22,Esthersvej 34,1,Y
t631,Drechselsgade 13,Halvtolv 19,None,N
t725,Orientkaj 4,Borups Plads (overfor Stefansgade 73),None,N
t1225,Borgbjergsvej 43,Bygmestervej 59,4,Y
t641,Drechselsgade 13,Orientkaj 4,None,N
t1480,Westend 8,Halvtolv 19,None,N
t1088,Frederik Vs Vej 13  (Rigshospital P huset),Westend 8,None,N
t430,Amalievej 1,Albaniensgade 4,4,Y
t781,Bygmestervej 59,Albaniensgade 4,None,N
t1462,Westend 8,Frederik Vs Vej 13  (Rigshospital P huset),None,N
t616,Drechselsgade 13,Borgbjergsvej 43,None,N
t404,Amalievej 1,Drechselsgade 13,None,N
t369,Solvgade 11,Bygmestervej 59,None,N
t737,Orientkaj 4,Dronninglundvej 12,None,N
t658,Drechselsgade 13,Dronninglundvej 12,None,N
t872,Egirsgade 65,Husumvej (overfor 131),4,Y
t506,Esthersvej 34,Westend 8,None,N
t706,Orientkaj 4,Nesbyholmvej 1,None,N
t831,Egirsgade 65,Esthersvej 34,None,N
t70,Albaniensgade 4,Borgbjergsvej 43,4,Y
t561,Husumvej (overfor 131),Drechselsgade 13,4,Y
t1285,Vigerslev Venge 60,Nesbyholmvej 1,None,N
t1336,Vigerslev Venge 60,Drechselsgade 13,None,N
t1161,Soborg Hovedgade 88 /Carl Blochs Alle (p plads),Vigerslev Venge 60,None,N
t668,Orientkaj 4,Nesbyholmvej 1,None,N
t1177,Soborg Hovedgade 88 /Carl Blochs Alle (p plads),Amalievej 1,1,Y
t747,Bygmestervej 59,Halvtolv 19,None,N
t912,Borups Plads (overfor Stefansgade 73),Drechselsgade 13,None,N
t163,Nesbyholmvej 1,Solvgade 11,None,N
t712,Orientkaj 4,Amalievej 1,None,N
t1544,Westend 8,Borgbjergsvej 43,None,N
t1312,Vigerslev Venge 60,Borgbjergsvej 43,None,N
t309,Halvtolv 19,Westend 8,None,N
t128,Bispebjerg Bakke 22,Esthersvej 34,None,N
t1080,Frederik Vs Vej 13  (Rigshospital P huset),Soborg Hovedgade 88 /Carl Blochs Alle (p plads),1,Y
t321,Solvgade 11,Amalievej 1,None,N
t524,Esthersvej 34,Orientkaj 4,None,N
t1365,Dronninglundvej 12,Halvtolv 19,None,N
t925,Borups Plads (overfor Stefansgade 73),Soborg Hovedgade 88 /Carl Blochs Alle (p plads),1,Y
t924,Borups Plads (overfor Stefansgade 73),Frederik Vs Vej 13  (Rigshospital P huset),None,N
t556,Husumvej (overfor 131),Amalievej 1,None,N
t1237,Borgbjergsvej 43,Vigerslev Venge 60,1,Y
t864,Egirsgade 65,Halvtolv 19,None,N
t94,Bispebjerg Bakke 22,Orientkaj 4,None,N
t927,Borups Plads (overfor Stefansgade 73),Borgbjergsvej 43,4,Y
t853,Egirsgade 65,Dronninglundvej 12,None,N
t463,Amalievej 1,Dronninglundvej 12,1,Y
t666,Orientkaj 4,Bispebjerg Bakke 22,None,N
t285,Halvtolv 19,Esthersvej 34,None,N
t1540,Westend 8,Frederik Vs Vej 13  (Rigshospital P huset),None,N
t532,Esthersvej 34,Arne Jacobsens Alle 7,None,N
t1549,Westend 8,Dronninglundvej 12,None,N
t1470,Westend 8,Dronninglundvej 12,None,N
t494,Esthersvej 34,Frederik Vs Vej 13  (Rigshospital P huset),None,N
t368,Solvgade 11,Orientkaj 4,None,N
t726,Orientkaj 4,Arne Jacobsens Alle 7,None,N
t30,Albaniensgade 4,Borgbjergsvej 43,None,N
t1335,Vigerslev Venge 60,Drechselsgade 13,None,N
t1152,Soborg Hovedgade 88 /Carl Blochs Alle (p plads),Borups Plads (overfor Stefansgade 73),None,N
t564,Husumvej (overfor 131),Bygmestervej 59,4,Y
t1541,Westend 8,Frederik Vs Vej 13  (Rigshospital P huset),None,N
t1542,Westend 8,Soborg Hovedgade 88 /Carl Blochs Alle (p plads),4,Y
t729,Orientkaj 4,Frederik Vs Vej 13  (Rigshospital P huset),None,N
t42,Albaniensgade 4,Nesbyholmvej 1,None,N
t17,Albaniensgade 4,Orientkaj 4,None,N
t1521,Westend 8,Solvgade 11,None,N
t1172,Soborg Hovedgade 88 /Carl Blochs Alle (p plads),Nesbyholmvej 1,2,Y
t1304,Vigerslev Venge 60,Borups Plads (overfor Stefansgade 73),None,N
t1288,Vigerslev Venge 60,Halvtolv 19,None,N
t590,Drechselsgade 13,Nesbyholmvej 1,None,N
t721,Orientkaj 4,Bygmestervej 59,None,N
t697,Orientkaj 4,Dronninglundvej 12,None,N
t589,Drechselsgade 13,Nesbyholmvej 1,None,N
t593,Drechselsgade 13,Solvgade 11,None,N
t1243,Borgbjergsvej 43,Albaniensgade 4,None,N
t995,Arne Jacobsens Alle 7,Bygmestervej 59,None,N
t495,Esthersvej 34,Frederik Vs Vej 13  (Rigshospital P huset),None,N
t276,Halvtolv 19,Bispebjerg Bakke 22,None,N
t1391,Dronninglundvej 12,Borgbjergsvej 43,2,Y
t652,Drechselsgade 13,Soborg Hovedgade 88 /Carl Blochs Alle (p plads),1,Y
t660,Drechselsgade 13,Westend 8,None,N
t11,Albaniensgade 4,Esthersvej 34,None,N
t827,Egirsgade 65,Solvgade 11,None,N
t1207,Borgbjergsvej 43,Bispebjerg Bakke 22,None,N
t989,Arne Jacobsens Alle 7,Husumvej (overfor 131),None,N
t67,Albaniensgade 4,Soborg Hovedgade 88 /Carl Blochs Alle (p plads),1,Y
t1181,Soborg Hovedgade 88 /Carl Blochs Alle (p plads),Husumvej (overfor 131),4,Y
t1303,Vigerslev Venge 60,Egirsgade 65,None,N
t915,Borups Plads (overfor Stefansgade 73),Orientkaj 4,None,N
t862,Egirsgade 65,Nesbyholmvej 1,None,N
t1205,Borgbjergsvej 43,Albaniensgade 4,None,N
t787,Bygmestervej 59,Halvtolv 19,None,N
t184,Nesbyholmvej 1,Soborg Hovedgade 88 /Carl Blochs Alle (p plads),None,N
t253,Halvtolv 19,Bygmestervej 59,None,N
t1092,Frederik Vs Vej 13  (Rigshospital P huset),Albaniensgade 4,2,Y
t213,Nesbyholmvej 1,Bygmestervej 59,4,Y
t408,Amalievej 1,Bygmestervej 59,2,Y
t1153,Soborg Hovedgade 88 /Carl Blochs Alle (p plads),Borups Plads (overfor Stefansgade 73),2,Y
t555,Husumvej (overfor 131),Solvgade 11,None,N
t327,Solvgade 11,Drechselsgade 13,None,N
t718,Orientkaj 4,Drechselsgade 13,None,N
t906,Borups Plads (overfor Stefansgade 73),Solvgade 11,None,N
t922,Borups Plads (overfor Stefansgade 73),Arne Jacobsens Alle 7,None,N
t1328,Vigerslev Venge 60,Solvgade 11,None,N
t1498,Westend 8,Borups Plads (overfor Stefansgade 73),None,N
t1248,Borgbjergsvej 43,Nesbyholmvej 1,2,Y
t1325,Vigerslev Venge 60,Nesbyholmvej 1,None,N
t1294,Vigerslev Venge 60,Esthersvej 34,None,N
t155,Bispebjerg Bakke 22,Westend 8,None,N
t1395,Dronninglundvej 12,Westend 8,None,N
t790,Bygmestervej 59,Amalievej 1,None,N
t35,Albaniensgade 4,Dronninglundvej 12,None,N
t153,Bispebjerg Bakke 22,Westend 8,None,N
t366,Solvgade 11,Drechselsgade 13,None,N
t1352,Vigerslev Venge 60,Borgbjergsvej 43,None,N
t459,Amalievej 1,Borgbjergsvej 43,None,N
t1360,Dronninglundvej 12,Albaniensgade 4,None,N
t438,Amalievej 1,Solvgade 11,None,N
t207,Nesbyholmvej 1,Esthersvej 34,3,Y
t1447,Westend 8,Esthersvej 34,None,N
t275,Halvtolv 19,Bispebjerg Bakke 22,None,N
t1532,Westend 8,Bygmestervej 59,3,Y
t1408,Dronninglundvej 12,Amalievej 1,1,Y
t1508,Westend 8,Vigerslev Venge 60,None,N
t887,Egirsgade 65,Soborg Hovedgade 88 /Carl Blochs Alle (p plads),None,N
t1166,Soborg Hovedgade 88 /Carl Blochs Alle (p plads),Westend 8,None,N
t1211,Borgbjergsvej 43,Halvtolv 19,None,N
t1202,Soborg Hovedgade 88 /Carl Blochs Alle (p plads),Westend 8,2,Y
t1289,Vigerslev Venge 60,Solvgade 11,None,N
t181,Nesbyholmvej 1,Arne Jacobsens Alle 7,None,N
t1415,Dronninglundvej 12,Orientkaj 4,None,N
t1134,Soborg Hovedgade 88 /Carl Blochs Alle (p plads),Nesbyholmvej 1,3,Y
t785,Bygmestervej 59,Nesbyholmvej 1,2,Y
t479,Esthersvej 34,Amalievej 1,None,N
t206,Nesbyholmvej 1,Esthersvej 34,4,Y
t1423,Dronninglundvej 12,Arne Jacobsens Alle 7,None,N
t1387,Dronninglundvej 12,Frederik Vs Vej 13  (Rigshospital P huset),1,Y
t1234,Borgbjergsvej 43,Soborg Hovedgade 88 /Carl Blochs Alle (p plads),None,N
t523,Esthersvej 34,Orientkaj 4,None,N
t434,Amalievej 1,Nesbyholmvej 1,1,Y
t74,Albaniensgade 4,Dronninglundvej 12,None,N
t1305,Vigerslev Venge 60,Borups Plads (overfor Stefansgade 73),None,N
t380,Solvgade 11,Soborg Hovedgade 88 /Carl Blochs Alle (p plads),2,Y
