traveller_id,cus_o,cus_d,highest_pl,whether_request
t330,Solvgade 11,Bygmestervej 59,None,N
t115,Bispebjerg Bakke 22,Westend 8,None,N
t1234,Borgbjergsvej 43,Soborg Hovedgade 88 /Carl Blochs Alle (p plads),None,N
t1249,Borgbjergsvej 43,Halvtolv 19,None,N
t897,Borups Plads (overfor Stefansgade 73),Albaniensgade 4,None,N
t826,Egirsgade 65,Halvtolv 19,None,N
t665,Orientkaj 4,Bispebjerg Bakke 22,None,N
t1251,Borgbjergsvej 43,Solvgade 11,None,N
t1230,Borgbjergsvej 43,Arne Jacobsens Alle 7,None,N
t1308,Vigerslev Venge 60,Frederik Vs Vej 13  (Rigshospital P huset),None,N
t420,Amalievej 1,Borgbjergsvej 43,None,N
t1210,Borgbjergsvej 43,Nesbyholmvej 1,2,Y
t927,Borups Plads (overfor Stefansgade 73),Borgbjergsvej 43,None,N
t1516,Westend 8,Bispebjerg Bakke 22,None,N
t1454,Westend 8,Bygmestervej 59,1,Y
t375,Solvgade 11,Arne Jacobsens Alle 7,None,N
t713,Orientkaj 4,Amalievej 1,None,N
t445,Amalievej 1,Orientkaj 4,None,N
t275,Halvtolv 19,Bispebjerg Bakke 22,None,N
t1310,Vigerslev Venge 60,Soborg Hovedgade 88 /Carl Blochs Alle (p plads),None,N
t1456,Westend 8,Egirsgade 65,None,N
t239,Halvtolv 19,Nesbyholmvej 1,None,N
t756,Bygmestervej 59,Drechselsgade 13,None,N
t1209,Borgbjergsvej 43,Nesbyholmvej 1,None,N
t1501,Westend 8,Frederik Vs Vej 13  (Rigshospital P huset),None,N
t223,Nesbyholmvej 1,Soborg Hovedgade 88 /Carl Blochs Alle (p plads),2,Y
t533,Esthersvej 34,Frederik Vs Vej 13  (Rigshospital P huset),None,N
t541,Esthersvej 34,Dronninglundvej 12,None,N
t1227,Borgbjergsvej 43,Egirsgade 65,None,N
t1124,Frederik Vs Vej 13  (Rigshospital P huset),Dronninglundvej 12,None,N
t296,Halvtolv 19,Borups Plads (overfor Stefansgade 73),None,N
t484,Esthersvej 34,Orientkaj 4,None,N
t77,Albaniensgade 4,Westend 8,None,N
t1505,Westend 8,Borgbjergsvej 43,4,Y
t358,Solvgade 11,Halvtolv 19,None,N
t1163,Soborg Hovedgade 88 /Carl Blochs Alle (p plads),Dronninglundvej 12,None,N
t1526,Westend 8,Esthersvej 34,None,N
t118,Bispebjerg Bakke 22,Albaniensgade 4,2,Y
t505,Esthersvej 34,Westend 8,None,N
t1192,Soborg Hovedgade 88 /Carl Blochs Alle (p plads),Arne Jacobsens Alle 7,None,N
t250,Halvtolv 19,Orientkaj 4,None,N
t629,Drechselsgade 13,Nesbyholmvej 1,None,N
t291,Halvtolv 19,Bygmestervej 59,1,Y
t1187,Soborg Hovedgade 88 /Carl Blochs Alle (p plads),Bygmestervej 59,4,Y
t214,Nesbyholmvej 1,Bygmestervej 59,2,Y
t1506,Westend 8,Borgbjergsvej 43,None,N
t200,Nesbyholmvej 1,Halvtolv 19,None,N
t1205,Borgbjergsvej 43,Albaniensgade 4,1,Y
t1219,Borgbjergsvej 43,Husumvej (overfor 131),None,N
t702,Orientkaj 4,Albaniensgade 4,None,N
t288,Halvtolv 19,Drechselsgade 13,None,N
t1380,Dronninglundvej 12,Egirsgade 65,None,N
t1171,Soborg Hovedgade 88 /Carl Blochs Alle (p plads),Nesbyholmvej 1,None,N
t610,Drechselsgade 13,Arne Jacobsens Alle 7,None,N
t472,Esthersvej 34,Nesbyholmvej 1,None,N
t1347,Vigerslev Venge 60,Frederik Vs Vej 13  (Rigshospital P huset),None,N
t205,Nesbyholmvej 1,Amalievej 1,1,Y
t128,Bispebjerg Bakke 22,Esthersvej 34,None,N
t1246,Borgbjergsvej 43,Bispebjerg Bakke 22,None,N
t966,Borups Plads (overfor Stefansgade 73),Borgbjergsvej 43,None,N
t850,Egirsgade 65,Borgbjergsvej 43,None,N
t1344,Vigerslev Venge 60,Borups Plads (overfor Stefansgade 73),None,N
t596,Drechselsgade 13,Amalievej 1,None,N
t172,Nesbyholmvej 1,Orientkaj 4,None,N
t145,Bispebjerg Bakke 22,Soborg Hovedgade 88 /Carl Blochs Alle (p plads),2,Y
t435,Amalievej 1,Halvtolv 19,None,N
t832,Egirsgade 65,Esthersvej 34,None,N
t84,Bispebjerg Bakke 22,Halvtolv 19,None,N
t430,Amalievej 1,Albaniensgade 4,None,N
t335,Solvgade 11,Borups Plads (overfor Stefansgade 73),None,N
t154,Bispebjerg Bakke 22,Westend 8,None,N
t183,Nesbyholmvej 1,Frederik Vs Vej 13  (Rigshospital P huset),None,N
t524,Esthersvej 34,Orientkaj 4,None,N
t58,Albaniensgade 4,Bygmestervej 59,None,N
t830,Egirsgade 65,Amalievej 1,None,N
t336,Solvgade 11,Arne Jacobsens Alle 7,None,N
t1334,Vigerslev Venge 60,Husumvej (overfor 131),None,N
t979,Arne Jacobsens Alle 7,Nesbyholmvej 1,None,N
t127,Bispebjerg Bakke 22,Amalievej 1,None,N
t1186,Soborg Hovedgade 88 /Carl Blochs Alle (p plads),Bygmestervej 59,4,Y
t114,Bispebjerg Bakke 22,Westend 8,None,N
t608,Drechselsgade 13,Borups Plads (overfor Stefansgade 73),None,N
t419,Amalievej 1,Soborg Hovedgade 88 /Carl Blochs Alle (p plads),None,N
t748,Bygmestervej 59,Halvtolv 19,None,N
t488,Esthersvej 34,Egirsgade 65,None,N
t648,Drechselsgade 13,Arne Jacobsens Alle 7,None,N
t1204,Soborg Hovedgade 88 /Carl Blochs Alle (p plads),Westend 8,None,N
t1542,Westend 8,Soborg Hovedgade 88 /Carl Blochs Alle (p plads),None,N
t13,Albaniensgade 4,Husumvej (overfor 131),4,Y
t1471,Westend 8,Dronninglundvej 12,None,N
t287,Halvtolv 19,Drechselsgade 13,None,N
t75,Albaniensgade 4,Westend 8,None,N
t1300,Vigerslev Venge 60,Bygmestervej 59,None,N
t370,Solvgade 11,Bygmestervej 59,None,N
t640,Drechselsgade 13,Orientkaj 4,None,N
t51,Albaniensgade 4,Esthersvej 34,None,N
t994,Arne Jacobsens Alle 7,Bygmestervej 59,4,Y
t90,Bispebjerg Bakke 22,Esthersvej 34,None,N
t779,Bygmestervej 59,Westend 8,None,N
t177,Nesbyholmvej 1,Egirsgade 65,None,N
t49,Albaniensgade 4,Amalievej 1,1,Y
t105,Bispebjerg Bakke 22,Frederik Vs Vej 13  (Rigshospital P huset),None,N
t334,Solvgade 11,Borups Plads (overfor Stefansgade 73),None,N
t1266,Borgbjergsvej 43,Borups Plads (overfor Stefansgade 73),3,Y
t353,Solvgade 11,Bispebjerg Bakke 22,None,N
t1288,Vigerslev Venge 60,Halvtolv 19,None,N
t317,Solvgade 11,Nesbyholmvej 1,None,N
t1492,Westend 8,Orientkaj 4,None,N
t999,Arne Jacobsens Alle 7,Borups Plads (overfor Stefansgade 73),None,N
t689,Orientkaj 4,Frederik Vs Vej 13  (Rigshospital P huset),None,N
t143,Bispebjerg Bakke 22,Frederik Vs Vej 13  (Rigshospital P huset),None,N
t1135,Soborg Hovedgade 88 /Carl Blochs Alle (p plads),Halvtolv 19,None,N
t1242,Borgbjergsvej 43,Westend 8,None,N
t1421,Dronninglundvej 12,Borups Plads (overfor Stefansgade 73),None,N
t1145,Soborg Hovedgade 88 /Carl Blochs Alle (p plads),Drechselsgade 13,None,N
t147,Bispebjerg Bakke 22,Borgbjergsvej 43,None,N
t309,Halvtolv 19,Westend 8,None,N
t623,Drechselsgade 13,Westend 8,None,N
t1352,Vigerslev Venge 60,Borgbjergsvej 43,1,Y
t578,Husumvej (overfor 131),Vigerslev Venge 60,None,N
t1188,Soborg Hovedgade 88 /Carl Blochs Alle (p plads),Egirsgade 65,None,N
t455,Amalievej 1,Frederik Vs Vej 13  (Rigshospital P huset),None,N
t1120,Frederik Vs Vej 13  (Rigshospital P huset),Borgbjergsvej 43,None,N
t856,Egirsgade 65,Westend 8,None,N
t1269,Borgbjergsvej 43,Arne Jacobsens Alle 7,None,N
t637,Drechselsgade 13,Esthersvej 34,None,N
t707,Orientkaj 4,Nesbyholmvej 1,None,N
t668,Orientkaj 4,Nesbyholmvej 1,None,N
t1343,Vigerslev Venge 60,Borups Plads (overfor Stefansgade 73),None,N
t1362,Dronninglundvej 12,Bispebjerg Bakke 22,2,Y
t1369,Dronninglundvej 12,Amalievej 1,None,N
t1114,Frederik Vs Vej 13  (Rigshospital P huset),Borups Plads (overfor Stefansgade 73),None,N
t530,Esthersvej 34,Borups Plads (overfor Stefansgade 73),None,N
t891,Egirsgade 65,Vigerslev Venge 60,None,N
t814,Bygmestervej 59,Dronninglundvej 12,4,Y
t1448,Westend 8,Esthersvej 34,None,N
t896,Egirsgade 65,Westend 8,None,N
t1092,Frederik Vs Vej 13  (Rigshospital P huset),Albaniensgade 4,None,N
t1317,Vigerslev Venge 60,Westend 8,None,N
t697,Orientkaj 4,Dronninglundvej 12,None,N
t60,Albaniensgade 4,Egirsgade 65,None,N
t312,Solvgade 11,Albaniensgade 4,None,N
t1276,Borgbjergsvej 43,Dronninglundvej 12,None,N
t333,Solvgade 11,Egirsgade 65,None,N
t737,Orientkaj 4,Dronninglundvej 12,None,N
t101,Bispebjerg Bakke 22,Borups Plads (overfor Stefansgade 73),None,N
t766,Bygmestervej 59,Arne Jacobsens Alle 7,None,N
t1212,Borgbjergsvej 43,Halvtolv 19,None,N
t714,Orientkaj 4,Esthersvej 34,None,N
t1155,Soborg Hovedgade 88 /Carl Blochs Alle (p plads),Arne Jacobsens Alle 7,None,N
t729,Orientkaj 4,Frederik Vs Vej 13  (Rigshospital P huset),None,N
t635,Drechselsgade 13,Amalievej 1,2,Y
t28,Albaniensgade 4,Soborg Hovedgade 88 /Carl Blochs Alle (p plads),None,N
t185,Nesbyholmvej 1,Soborg Hovedgade 88 /Carl Blochs Alle (p plads),None,N
t1126,Frederik Vs Vej 13  (Rigshospital P huset),Westend 8,None,N
t509,Esthersvej 34,Bispebjerg Bakke 22,None,N
t324,Solvgade 11,Esthersvej 34,None,N
t1170,Soborg Hovedgade 88 /Carl Blochs Alle (p plads),Bispebjerg Bakke 22,3,Y
t134,Bispebjerg Bakke 22,Orientkaj 4,None,N
t1327,Vigerslev Venge 60,Halvtolv 19,None,N
t717,Orientkaj 4,Drechselsgade 13,None,N
t53,Albaniensgade 4,Drechselsgade 13,1,Y
t258,Halvtolv 19,Arne Jacobsens Alle 7,None,N
t1221,Borgbjergsvej 43,Drechselsgade 13,1,Y
t299,Halvtolv 19,Frederik Vs Vej 13  (Rigshospital P huset),None,N
t576,Husumvej (overfor 131),Borgbjergsvej 43,None,N
t755,Bygmestervej 59,Husumvej (overfor 131),4,Y
t266,Halvtolv 19,Vigerslev Venge 60,None,N
t412,Amalievej 1,Borups Plads (overfor Stefansgade 73),1,Y
t677,Orientkaj 4,Husumvej (overfor 131),None,N
t215,Nesbyholmvej 1,Egirsgade 65,None,N
t369,Solvgade 11,Bygmestervej 59,None,N
t586,Drechselsgade 13,Albaniensgade 4,2,Y
t1298,Vigerslev Venge 60,Orientkaj 4,1,Y
t93,Bispebjerg Bakke 22,Drechselsgade 13,None,N
t631,Drechselsgade 13,Halvtolv 19,4,Y
t836,Egirsgade 65,Orientkaj 4,None,N
t749,Bygmestervej 59,Solvgade 11,None,N
t297,Halvtolv 19,Arne Jacobsens Alle 7,None,N
t706,Orientkaj 4,Nesbyholmvej 1,None,N
t1302,Vigerslev Venge 60,Egirsgade 65,None,N
t161,Nesbyholmvej 1,Halvtolv 19,None,N
t1215,Borgbjergsvej 43,Amalievej 1,None,N
t1340,Vigerslev Venge 60,Bygmestervej 59,None,N
t81,Bispebjerg Bakke 22,Nesbyholmvej 1,None,N
t603,Drechselsgade 13,Bygmestervej 59,None,N
t1324,Vigerslev Venge 60,Nesbyholmvej 1,None,N
t36,Albaniensgade 4,Westend 8,None,N
t625,Drechselsgade 13,Albaniensgade 4,3,Y
t1151,Soborg Hovedgade 88 /Carl Blochs Alle (p plads),Egirsgade 65,None,N
t583,Husumvej (overfor 131),Westend 8,1,Y
t7,Albaniensgade 4,Solvgade 11,None,N
t887,Egirsgade 65,Soborg Hovedgade 88 /Carl Blochs Alle (p plads),None,N
t691,Orientkaj 4,Soborg Hovedgade 88 /Carl Blochs Alle (p plads),None,N
t1081,Frederik Vs Vej 13  (Rigshospital P huset),Soborg Hovedgade 88 /Carl Blochs Alle (p plads),None,N
t385,Solvgade 11,Dronninglundvej 12,None,N
t1359,Dronninglundvej 12,Albaniensgade 4,None,N
t243,Halvtolv 19,Amalievej 1,None,N
t1440,Westend 8,Nesbyholmvej 1,2,Y
t476,Esthersvej 34,Solvgade 11,None,N
t224,Nesbyholmvej 1,Soborg Hovedgade 88 /Carl Blochs Alle (p plads),None,N
t1514,Westend 8,Albaniensgade 4,2,Y
t442,Amalievej 1,Husumvej (overfor 131),1,Y
t865,Egirsgade 65,Halvtolv 19,None,N
t1254,Borgbjergsvej 43,Amalievej 1,None,N
t9,Albaniensgade 4,Amalievej 1,None,N
t268,Halvtolv 19,Dronninglundvej 12,None,N
t911,Borups Plads (overfor Stefansgade 73),Husumvej (overfor 131),1,Y
t542,Esthersvej 34,Dronninglundvej 12,None,N
t405,Amalievej 1,Drechselsgade 13,1,Y
t954,Borups Plads (overfor Stefansgade 73),Orientkaj 4,None,N
t526,Esthersvej 34,Bygmestervej 59,3,Y
t948,Borups Plads (overfor Stefansgade 73),Esthersvej 34,None,N
t811,Bygmestervej 59,Borgbjergsvej 43,None,N
t527,Esthersvej 34,Egirsgade 65,1,Y
t342,Solvgade 11,Borgbjergsvej 43,None,N
t1196,Soborg Hovedgade 88 /Carl Blochs Alle (p plads),Borgbjergsvej 43,None,N
t923,Borups Plads (overfor Stefansgade 73),Frederik Vs Vej 13  (Rigshospital P huset),None,N
t590,Drechselsgade 13,Nesbyholmvej 1,None,N
t1183,Soborg Hovedgade 88 /Carl Blochs Alle (p plads),Drechselsgade 13,1,Y
t64,Albaniensgade 4,Arne Jacobsens Alle 7,None,N
t655,Drechselsgade 13,Borgbjergsvej 43,4,Y
t1356,Vigerslev Venge 60,Westend 8,None,N
t1375,Dronninglundvej 12,Drechselsgade 13,None,N
t587,Drechselsgade 13,Bispebjerg Bakke 22,None,N
t568,Husumvej (overfor 131),Borups Plads (overfor Stefansgade 73),2,Y
t585,Drechselsgade 13,Albaniensgade 4,2,Y
t804,Bygmestervej 59,Arne Jacobsens Alle 7,None,N
t167,Nesbyholmvej 1,Esthersvej 34,None,N
t574,Husumvej (overfor 131),Soborg Hovedgade 88 /Carl Blochs Alle (p plads),4,Y
t965,Borups Plads (overfor Stefansgade 73),Soborg Hovedgade 88 /Carl Blochs Alle (p plads),3,Y
t734,Orientkaj 4,Vigerslev Venge 60,None,N
t207,Nesbyholmvej 1,Esthersvej 34,2,Y
t209,Nesbyholmvej 1,Drechselsgade 13,None,N
t1389,Dronninglundvej 12,Soborg Hovedgade 88 /Carl Blochs Alle (p plads),None,N
t933,Borups Plads (overfor Stefansgade 73),Westend 8,None,N
t1377,Dronninglundvej 12,Orientkaj 4,None,N
t1176,Soborg Hovedgade 88 /Carl Blochs Alle (p plads),Solvgade 11,None,N
t1426,Dronninglundvej 12,Soborg Hovedgade 88 /Carl Blochs Alle (p plads),4,Y
t1481,Westend 8,Halvtolv 19,None,N
t43,Albaniensgade 4,Nesbyholmvej 1,4,Y
t386,Solvgade 11,Dronninglundvej 12,None,N
t106,Bispebjerg Bakke 22,Soborg Hovedgade 88 /Carl Blochs Alle (p plads),None,N
t823,Egirsgade 65,Nesbyholmvej 1,None,N
t1320,Vigerslev Venge 60,Albaniensgade 4,None,N
t364,Solvgade 11,Husumvej (overfor 131),None,N
t1265,Borgbjergsvej 43,Egirsgade 65,None,N
t444,Amalievej 1,Drechselsgade 13,None,N
t232,Nesbyholmvej 1,Westend 8,None,N
t86,Bispebjerg Bakke 22,Solvgade 11,None,N
t793,Bygmestervej 59,Esthersvej 34,None,N
t277,Halvtolv 19,Nesbyholmvej 1,None,N
t78,Bispebjerg Bakke 22,Albaniensgade 4,None,N
t255,Halvtolv 19,Egirsgade 65,None,N
t1425,Dronninglundvej 12,Frederik Vs Vej 13  (Rigshospital P huset),None,N
t1479,Westend 8,Nesbyholmvej 1,4,Y
t1102,Frederik Vs Vej 13  (Rigshospital P huset),Amalievej 1,None,N
t572,Husumvej (overfor 131),Frederik Vs Vej 13  (Rigshospital P huset),None,N
t905,Borups Plads (overfor Stefansgade 73),Solvgade 11,None,N
t837,Egirsgade 65,Orientkaj 4,None,N
t847,Egirsgade 65,Soborg Hovedgade 88 /Carl Blochs Alle (p plads),2,Y
t1286,Vigerslev Venge 60,Nesbyholmvej 1,None,N
t1138,Soborg Hovedgade 88 /Carl Blochs Alle (p plads),Solvgade 11,None,N
t1228,Borgbjergsvej 43,Borups Plads (overfor Stefansgade 73),None,N
t992,Arne Jacobsens Alle 7,Orientkaj 4,None,N
t479,Esthersvej 34,Amalievej 1,None,N
t423,Amalievej 1,Vigerslev Venge 60,None,N
t653,Drechselsgade 13,Soborg Hovedgade 88 /Carl Blochs Alle (p plads),None,N
t1194,Soborg Hovedgade 88 /Carl Blochs Alle (p plads),Frederik Vs Vej 13  (Rigshospital P huset),None,N
t1513,Westend 8,Albaniensgade 4,None,N
t609,Drechselsgade 13,Arne Jacobsens Alle 7,None,N
t222,Nesbyholmvej 1,Frederik Vs Vej 13  (Rigshospital P huset),None,N
t1330,Vigerslev Venge 60,Amalievej 1,None,N
t815,Bygmestervej 59,Dronninglundvej 12,3,Y
t634,Drechselsgade 13,Amalievej 1,None,N
t1309,Vigerslev Venge 60,Frederik Vs Vej 13  (Rigshospital P huset),None,N
t1141,Soborg Hovedgade 88 /Carl Blochs Alle (p plads),Esthersvej 34,1,Y
t487,Esthersvej 34,Bygmestervej 59,1,Y
t769,Bygmestervej 59,Soborg Hovedgade 88 /Carl Blochs Alle (p plads),4,Y
t563,Husumvej (overfor 131),Orientkaj 4,None,N
t853,Egirsgade 65,Dronninglundvej 12,None,N
t1264,Borgbjergsvej 43,Egirsgade 65,None,N
t391,Amalievej 1,Albaniensgade 4,2,Y
t491,Esthersvej 34,Borups Plads (overfor Stefansgade 73),1,Y
t886,Egirsgade 65,Soborg Hovedgade 88 /Carl Blochs Alle (p plads),None,N
t1282,Vigerslev Venge 60,Albaniensgade 4,None,N
t235,Halvtolv 19,Albaniensgade 4,1,Y
t497,Esthersvej 34,Soborg Hovedgade 88 /Carl Blochs Alle (p plads),1,Y
t271,Halvtolv 19,Westend 8,None,N
t712,Orientkaj 4,Amalievej 1,None,N
t303,Halvtolv 19,Borgbjergsvej 43,1,Y
t227,Nesbyholmvej 1,Vigerslev Venge 60,None,N
t1287,Vigerslev Venge 60,Halvtolv 19,None,N
t315,Solvgade 11,Bispebjerg Bakke 22,None,N
t685,Orientkaj 4,Borups Plads (overfor Stefansgade 73),None,N
t247,Halvtolv 19,Husumvej (overfor 131),None,N
t1290,Vigerslev Venge 60,Solvgade 11,None,N
t35,Albaniensgade 4,Dronninglundvej 12,None,N
t88,Bispebjerg Bakke 22,Amalievej 1,None,N
t261,Halvtolv 19,Frederik Vs Vej 13  (Rigshospital P huset),None,N
t169,Nesbyholmvej 1,Husumvej (overfor 131),None,N
t365,Solvgade 11,Drechselsgade 13,None,N
t772,Bygmestervej 59,Borgbjergsvej 43,None,N
t674,Orientkaj 4,Amalievej 1,None,N
t575,Husumvej (overfor 131),Soborg Hovedgade 88 /Carl Blochs Alle (p plads),4,Y
t460,Amalievej 1,Borgbjergsvej 43,1,Y
t536,Esthersvej 34,Soborg Hovedgade 88 /Carl Blochs Alle (p plads),4,Y
t1417,Dronninglundvej 12,Bygmestervej 59,4,Y
t945,Borups Plads (overfor Stefansgade 73),Solvgade 11,None,N
t1216,Borgbjergsvej 43,Amalievej 1,None,N
t1285,Vigerslev Venge 60,Nesbyholmvej 1,None,N
t1422,Dronninglundvej 12,Arne Jacobsens Alle 7,None,N
t903,Borups Plads (overfor Stefansgade 73),Halvtolv 19,None,N
t1097,Frederik Vs Vej 13  (Rigshospital P huset),Halvtolv 19,None,N
t1393,Dronninglundvej 12,Vigerslev Venge 60,None,N
t703,Orientkaj 4,Albaniensgade 4,None,N
t1385,Dronninglundvej 12,Arne Jacobsens Alle 7,None,N
t293,Halvtolv 19,Egirsgade 65,None,N
t1299,Vigerslev Venge 60,Orientkaj 4,None,N
t1519,Westend 8,Halvtolv 19,None,N
t433,Amalievej 1,Nesbyholmvej 1,None,N
t450,Amalievej 1,Egirsgade 65,None,N
t844,Egirsgade 65,Arne Jacobsens Alle 7,None,N
vehicle_id,loc_css
sv0,Amalievej 1
sv1,Nesbyholmvej 1
sv2,Soborg Hovedgade 88 /Carl Blochs Alle (p plads)
sv3,Esthersvej 34
sv4,Drechselsgade 13
sv5,Amalievej 1
sv6,Amalievej 1
sv7,Soborg Hovedgade 88 /Carl Blochs Alle (p plads)
sv8,Amalievej 1
sv9,Soborg Hovedgade 88 /Carl Blochs Alle (p plads)
sv10,Bygmestervej 59
sv11,Borups Plads (overfor Stefansgade 73)
sv12,Egirsgade 65
sv13,Nesbyholmvej 1
sv14,Halvtolv 19
sv15,Drechselsgade 13
sv16,Drechselsgade 13
sv17,Drechselsgade 13
sv18,Bygmestervej 59
sv19,Husumvej (overfor 131)
sv20,Albaniensgade 4
sv21,Orientkaj 4
sv22,Borgbjergsvej 43
sv23,Albaniensgade 4
sv24,Esthersvej 34
sv25,Egirsgade 65
sv26,Albaniensgade 4
sv27,Bygmestervej 59
sv28,Westend 8
sv29,Dronninglundvej 12
sv30,Husumvej (overfor 131)
sv31,Vigerslev Venge 60
sv32,Arne Jacobsens Alle 7
sv33,Solvgade 11
sv34,Bygmestervej 59
sv35,Bispebjerg Bakke 22
sv36,Westend 8
sv37,Bygmestervej 59
sv38,Westend 8
sv39,Halvtolv 19
sv40,Borgbjergsvej 43
sv41,Solvgade 11
sv42,Egirsgade 65
sv43,Westend 8
sv44,Nesbyholmvej 1
sv45,Borups Plads (overfor Stefansgade 73)
sv46,Egirsgade 65
sv47,Bygmestervej 59
sv48,Egirsgade 65
sv49,Amalievej 1
sv50,Amalievej 1
sv51,Husumvej (overfor 131)
sv52,Amalievej 1
sv53,Dronninglundvej 12
sv54,Bygmestervej 59
sv55,Bispebjerg Bakke 22
sv56,Bygmestervej 59
sv57,Drechselsgade 13
sv58,Bygmestervej 59
sv59,Halvtolv 19
sv60,Drechselsgade 13
sv61,Vigerslev Venge 60
sv62,Egirsgade 65
sv63,Nesbyholmvej 1
sv64,Husumvej (overfor 131)
sv65,Bygmestervej 59
sv66,Westend 8
sv67,Nesbyholmvej 1
sv68,Vigerslev Venge 60
sv69,Dronninglundvej 12
sv70,Westend 8
sv71,Borups Plads (overfor Stefansgade 73)
sv72,Soborg Hovedgade 88 /Carl Blochs Alle (p plads)
sv73,Albaniensgade 4
